tournament,tournament_id,year,match_id,match_number,date,stage,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,city,country,neutral,team_elo_start,opponent_elo_start
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_007,7,1982-06-16,Group Stage,played,France,FRA,FRA,UEFA,England,ENG,ENG,UEFA,FALSE,Bilbao,Spain,TRUE,1880,1964
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_023,23,1982-06-21,Group Stage,played,France,FRA,FRA,UEFA,Kuwait,KWT,KWT,AFC,TRUE,Valladolid,Spain,TRUE,1846,1648
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_032,32,1982-06-24,Group Stage,played,France,FRA,FRA,UEFA,Czechoslovakia,CSK,CSK,UEFA,TRUE,Valladolid,Spain,TRUE,1871,1847
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_037,37,1982-06-28,Quarter-final,played,France,FRA,FRA,UEFA,Austria,AUT,AUT,UEFA,FALSE,Madrid,Spain,TRUE,1869,1936
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_045,45,1982-07-04,Quarter-final,played,France,FRA,FRA,UEFA,Northern Ireland,NIR,NIR,UEFA,TRUE,Madrid,Spain,TRUE,1905,1801
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_049,49,1982-07-08,Semi-final,played,France,FRA,FRA,UEFA,Germany,GER,DEU,UEFA,FALSE,Seville,Spain,TRUE,2082,1923
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_051,51,1982-07-10,Third Place,played,France,FRA,FRA,UEFA,Poland,POL,POL,UEFA,FALSE,Alicante,Spain,TRUE,1955,1961
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_002,2,1986-06-01,Group Stage,played,France,FRA,FRA,UEFA,Canada,CAN,CAN,CONCACAF,FALSE,León,Mexico,TRUE,1995,1648
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_013,13,1986-06-05,Group Stage,played,France,FRA,FRA,UEFA,Soviet Union,SUN,SUN,UEFA,TRUE,León,Mexico,TRUE,2002,1995
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_025,25,1986-06-09,Group Stage,played,France,FRA,FRA,UEFA,Hungary,HUN,HUN,UEFA,FALSE,León,Mexico,TRUE,2001,1858
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_041,41,1986-06-17,Round of 16,played,France,FRA,FRA,UEFA,Italy,ITA,ITA,UEFA,FALSE,Mexico City,Mexico,TRUE,2033,1893
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_045,45,1986-06-21,Quarter-final,played,France,FRA,FRA,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Guadalajara,Mexico,TRUE,2061,2013
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_050,50,1986-06-25,Semi-final,played,France,FRA,FRA,UEFA,Germany,GER,DEU,UEFA,TRUE,Guadalajara,Mexico,TRUE,2082,1923
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_051,51,1986-06-28,Third Place,played,France,FRA,FRA,UEFA,Belgium,BEL,BEL,UEFA,TRUE,Puebla,Mexico,TRUE,1996,1842
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_005,5,1998-06-12,Group Stage,played,France,FRA,FRA,UEFA,South Africa,ZAF,ZAF,CAF,TRUE,Marseille,France,FALSE,2002,1637
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_021,21,1998-06-18,Group Stage,played,France,FRA,FRA,UEFA,Saudi Arabia,KSA,SAU,AFC,TRUE,Saint-Denis,France,FALSE,2009,1632
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_037,37,1998-06-24,Group Stage,played,France,FRA,FRA,UEFA,Denmark,DNK,DNK,UEFA,TRUE,Lyon,France,FALSE,2016,1875
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_051,51,1998-06-28,Round of 16,played,France,FRA,FRA,UEFA,Paraguay,PRY,PRY,CONMEBOL,TRUE,Lens,France,FALSE,2028,1813
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_058,58,1998-07-03,Quarter-final,played,France,FRA,FRA,UEFA,Italy,ITA,ITA,UEFA,TRUE,Saint-Denis,France,FALSE,2036,2005
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_062,62,1998-07-08,Semi-final,played,France,FRA,FRA,UEFA,Croatia,HRV,HRV,UEFA,TRUE,Saint-Denis,France,FALSE,2025,1992
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_064,64,1998-07-12,Final,played,France,FRA,FRA,UEFA,Brazil,BRA,BRA,CONMEBOL,TRUE,Saint-Denis,France,FALSE,2044,2091
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_001,1,2002-05-31,Group Stage,played,France,FRA,FRA,UEFA,Senegal,SEN,SEN,CAF,TRUE,Seoul,South Korea,TRUE,2093,1698
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_020,20,2002-06-06,Group Stage,played,France,FRA,FRA,UEFA,Uruguay,URY,URY,CONMEBOL,TRUE,Busan,South Korea,TRUE,2039,1785
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_034,34,2002-06-11,Group Stage,played,France,FRA,FRA,UEFA,Denmark,DNK,DNK,UEFA,FALSE,Incheon,South Korea,TRUE,2020,1876
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_013,13,2006-06-13,Group Stage,played,France,FRA,FRA,UEFA,Switzerland,CHE,CHE,UEFA,TRUE,Stuttgart,Germany,TRUE,1970,1799
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_028,28,2006-06-18,Group Stage,played,France,FRA,FRA,UEFA,South Korea,KOR,KOR,AFC,TRUE,Leipzig,Germany,TRUE,1956,1755
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_047,47,2006-06-23,Group Stage,played,France,FRA,FRA,UEFA,Togo,TGO,TGO,CAF,FALSE,Cologne,Germany,TRUE,1940,1466
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_056,56,2006-06-27,Round of 16,played,France,FRA,FRA,UEFA,Spain,ESP,ESP,UEFA,FALSE,Hanover,Germany,TRUE,1946,2011
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_059,59,2006-07-01,Quarter-final,played,France,FRA,FRA,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Frankfurt am Main,Germany,TRUE,1999,2097
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_062,62,2006-07-05,Semi-final,played,France,FRA,FRA,UEFA,Portugal,PRT,PRT,UEFA,FALSE,Munich,Germany,TRUE,2037,2006
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_064,64,2006-07-09,Final,played,France,FRA,FRA,UEFA,Italy,ITA,ITA,UEFA,FALSE,Berlin,Germany,TRUE,2064,2078
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_002,2,2010-06-11,Group Stage,played,France,FRA,FRA,UEFA,Uruguay,URY,URY,CONMEBOL,FALSE,Cape Town,South Africa,TRUE,1861,1845
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_019,19,2010-06-17,Group Stage,played,France,FRA,FRA,UEFA,Mexico,MEX,MEX,CONCACAF,TRUE,Polokwane,South Africa,TRUE,1860,1882
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_036,36,2010-06-22,Group Stage,played,France,FRA,FRA,UEFA,South Africa,ZAF,ZAF,CAF,FALSE,Bloemfontein,South Africa,FALSE,1818,1575
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_010,10,2014-06-15,Group Stage,played,France,FRA,FRA,UEFA,Honduras,HND,HND,CONCACAF,TRUE,Porto Alegre,Brazil,TRUE,1897,1669
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_026,26,2014-06-20,Group Stage,played,France,FRA,FRA,UEFA,Switzerland,CHE,CHE,UEFA,FALSE,Salvador,Brazil,TRUE,1919,1882
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_042,42,2014-06-25,Group Stage,played,France,FRA,FRA,UEFA,Ecuador,ECU,ECU,CONMEBOL,FALSE,Rio de Janeiro,Brazil,TRUE,1966,1825
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_053,53,2014-06-30,Round of 16,played,France,FRA,FRA,UEFA,Nigeria,NGA,NGA,CAF,TRUE,Brasília,Brazil,TRUE,1954,1750
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_058,58,2014-07-04,Quarter-final,played,France,FRA,FRA,UEFA,Germany,GER,DEU,UEFA,TRUE,Rio de Janeiro,Brazil,TRUE,1975,2103
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_005,5,2018-06-16,Group Stage,played,France,FRA,FRA,UEFA,Australia,AUS,AUS,AFC,TRUE,Kazan,Russia,TRUE,1986,1743
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_022,22,2018-06-21,Group Stage,played,France,FRA,FRA,UEFA,Peru,PER,PER,CONMEBOL,TRUE,Ekaterinburg,Russia,TRUE,1998,1880
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_038,38,2018-06-26,Group Stage,played,France,FRA,FRA,UEFA,Denmark,DNK,DNK,UEFA,FALSE,Moscow,Russia,TRUE,2018,1876
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_049,49,2018-06-30,Round of 16,played,France,FRA,FRA,UEFA,Argentina,ARG,ARG,CONMEBOL,TRUE,Kazan,Russia,TRUE,2006,1917
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_057,57,2018-07-06,Quarter-final,played,France,FRA,FRA,UEFA,Uruguay,URY,URY,CONMEBOL,FALSE,Nizhny Novgorod,Russia,TRUE,2028,1983
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_061,61,2018-07-10,Semi-final,played,France,FRA,FRA,UEFA,Belgium,BEL,BEL,UEFA,TRUE,Saint Petersburg,Russia,TRUE,2067,2050
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_064,64,2018-07-15,Final,played,France,FRA,FRA,UEFA,Croatia,HRV,HRV,UEFA,TRUE,Moscow,Russia,TRUE,2096,1972
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_008,8,2022-11-22,Group Stage,played,France,FRA,FRA,UEFA,Australia,AUS,AUS,AFC,TRUE,Al Wakrah,Qatar,TRUE,2005,1721
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_024,24,2022-11-26,Group Stage,played,France,FRA,FRA,UEFA,Denmark,DNK,DNK,UEFA,TRUE,Doha,Qatar,TRUE,2022,1952
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_040,40,2022-11-30,Group Stage,played,France,FRA,FRA,UEFA,Tunisia,TUN,TUN,CAF,FALSE,Al Rayyan,Qatar,TRUE,2046,1692
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_051,51,2022-12-04,Round of 16,played,France,FRA,FRA,UEFA,Poland,POL,POL,UEFA,TRUE,Doha,Qatar,TRUE,1993,1826
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_060,60,2022-12-10,Quarter-final,played,France,FRA,FRA,UEFA,England,ENG,ENG,UEFA,FALSE,Al Khor,Qatar,TRUE,2018,1994
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_062,62,2022-12-14,Semi-final,played,France,FRA,FRA,UEFA,Morocco,MAR,MAR,CAF,TRUE,Al Khor,Qatar,TRUE,2046,1923
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_064,64,2022-12-18,Final,played,France,FRA,FRA,UEFA,Argentina,ARG,ARG,CONMEBOL,FALSE,Lusail,Qatar,TRUE,2076,2150
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_017,17,2026-06-16,Group Stage,scheduled,France,FRA,FRA,UEFA,Senegal,SEN,SEN,CAF,TRUE,East Rutherford,United States,TRUE,2082,1879
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_041,41,2026-06-22,Group Stage,scheduled,France,FRA,FRA,UEFA,Iraq,IRQ,IRQ,AFC,TRUE,Philadelphia,United States,TRUE,2082,1607
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_065,65,2026-06-26,Group Stage,scheduled,France,FRA,FRA,UEFA,Norway,NOR,NOR,UEFA,FALSE,Foxborough,United States,TRUE,2082,1912
