tournament,tournament_id,year,match_id,match_number,date,stage,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,city,country,neutral,team_elo_start,opponent_elo_start
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_001,1,1986-05-31,Group Stage,played,Italy,ITA,ITA,UEFA,Bulgaria,BGR,BGR,UEFA,FALSE,Mexico City,Mexico,TRUE,1884,1844
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_014,14,1986-06-05,Group Stage,played,Italy,ITA,ITA,UEFA,Argentina,ARG,ARG,CONMEBOL,TRUE,Puebla,Mexico,TRUE,1881,1890
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_028,28,1986-06-10,Group Stage,played,Italy,ITA,ITA,UEFA,South Korea,KOR,KOR,AFC,FALSE,Puebla,Mexico,TRUE,1882,1615
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_041,41,1986-06-17,Round of 16,played,Italy,ITA,ITA,UEFA,France,FRA,FRA,UEFA,TRUE,Mexico City,Mexico,TRUE,1893,2033
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_002,2,1990-06-09,Group Stage,played,Italy,ITA,ITA,UEFA,Austria,AUT,AUT,UEFA,TRUE,Rome,Italy,FALSE,1966,1766
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_015,15,1990-06-14,Group Stage,played,Italy,ITA,ITA,UEFA,United States,USA,USA,CONCACAF,TRUE,Rome,Italy,FALSE,1975,1566
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_029,29,1990-06-19,Group Stage,played,Italy,ITA,ITA,UEFA,Czechoslovakia,CSK,CSK,UEFA,TRUE,Rome,Italy,FALSE,1978,1895
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_042,42,1990-06-25,Round of 16,played,Italy,ITA,ITA,UEFA,Uruguay,URY,URY,CONMEBOL,TRUE,Rome,Italy,FALSE,2001,1866
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_045,45,1990-06-30,Quarter-final,played,Italy,ITA,ITA,UEFA,Republic of Ireland,IRL,IRL,UEFA,TRUE,Rome,Italy,FALSE,1856,
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_049,49,1990-07-03,Semi-final,played,Italy,ITA,ITA,UEFA,Argentina,ARG,ARG,CONMEBOL,TRUE,Naples,Italy,FALSE,2032,1872
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_051,51,1990-07-07,Third Place,played,Italy,ITA,ITA,UEFA,England,ENG,ENG,UEFA,TRUE,Bari,Italy,FALSE,2013,1998
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_004,4,1994-06-18,Group Stage,played,Italy,ITA,ITA,UEFA,Republic of Ireland,IRL,IRL,UEFA,TRUE,East Rutherford,United States,TRUE,1856,
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_016,16,1994-06-23,Group Stage,played,Italy,ITA,ITA,UEFA,Norway,NOR,NOR,UEFA,TRUE,East Rutherford,United States,TRUE,1947,1881
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_031,31,1994-06-28,Group Stage,played,Italy,ITA,ITA,UEFA,Mexico,MEX,MEX,CONCACAF,TRUE,"Washington, D.C.",United States,TRUE,1971,1862
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_044,44,1994-07-05,Round of 16,played,Italy,ITA,ITA,UEFA,Nigeria,NGA,NGA,CAF,FALSE,Foxborough,United States,TRUE,1962,1801
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_045,45,1994-07-09,Quarter-final,played,Italy,ITA,ITA,UEFA,Spain,ESP,ESP,UEFA,TRUE,Foxborough,United States,TRUE,1979,1955
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_049,49,1994-07-13,Semi-final,played,Italy,ITA,ITA,UEFA,Bulgaria,BGR,BGR,UEFA,FALSE,East Rutherford,United States,TRUE,2007,1879
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_052,52,1994-07-17,Final,played,Italy,ITA,ITA,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Pasadena,United States,TRUE,2026,2067
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_004,4,1998-06-11,Group Stage,played,Italy,ITA,ITA,UEFA,Chile,CHL,CHL,CONMEBOL,TRUE,Bordeaux,France,TRUE,1972,1788
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_020,20,1998-06-17,Group Stage,played,Italy,ITA,ITA,UEFA,Cameroon,CMR,CMR,CAF,TRUE,Montpellier,France,TRUE,1957,1601
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_035,35,1998-06-23,Group Stage,played,Italy,ITA,ITA,UEFA,Austria,AUT,AUT,UEFA,TRUE,Saint-Denis,France,TRUE,1969,1713
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_050,50,1998-06-27,Round of 16,played,Italy,ITA,ITA,UEFA,Norway,NOR,NOR,UEFA,TRUE,Marseille,France,TRUE,1980,1927
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_058,58,1998-07-03,Quarter-final,played,Italy,ITA,ITA,UEFA,France,FRA,FRA,UEFA,FALSE,Saint-Denis,France,FALSE,2005,2036
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_011,11,2002-06-03,Group Stage,played,Italy,ITA,ITA,UEFA,Ecuador,ECU,ECU,CONMEBOL,TRUE,Sapporo,Japan,TRUE,2008,1728
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_025,25,2002-06-08,Group Stage,played,Italy,ITA,ITA,UEFA,Croatia,HRV,HRV,UEFA,TRUE,Kashima,Japan,TRUE,2023,1847
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_043,43,2002-06-13,Group Stage,played,Italy,ITA,ITA,UEFA,Mexico,MEX,MEX,CONCACAF,FALSE,Ōita,Japan,TRUE,1979,1884
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_056,56,2002-06-18,Round of 16,played,Italy,ITA,ITA,UEFA,South Korea,KOR,KOR,AFC,FALSE,Daejeon,South Korea,FALSE,1971,1804
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_010,10,2006-06-12,Group Stage,played,Italy,ITA,ITA,UEFA,Ghana,GHA,GHA,CAF,TRUE,Hanover,Germany,TRUE,1943,1616
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_025,25,2006-06-17,Group Stage,played,Italy,ITA,ITA,UEFA,United States,USA,USA,CONCACAF,TRUE,Kaiserslautern,Germany,TRUE,1955,1792
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_042,42,2006-06-22,Group Stage,played,Italy,ITA,ITA,UEFA,Czechia,CZE,CZE,UEFA,FALSE,Hamburg,Germany,TRUE,1942,1921
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_053,53,2006-06-26,Round of 16,played,Italy,ITA,ITA,UEFA,Australia,AUS,AUS,AFC,TRUE,Kaiserslautern,Germany,TRUE,1984,1821
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_058,58,2006-06-30,Quarter-final,played,Italy,ITA,ITA,UEFA,Ukraine,UKR,UKR,UEFA,TRUE,Hamburg,Germany,TRUE,2001,1814
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_061,61,2006-07-04,Semi-final,played,Italy,ITA,ITA,UEFA,Germany,GER,DEU,UEFA,FALSE,Dortmund,Germany,FALSE,2028,1964
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_064,64,2006-07-09,Final,played,Italy,ITA,ITA,UEFA,France,FRA,FRA,UEFA,TRUE,Berlin,Germany,TRUE,2078,2064
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_009,9,2010-06-14,Group Stage,played,Italy,ITA,ITA,UEFA,Paraguay,PRY,PRY,CONMEBOL,TRUE,Cape Town,South Africa,TRUE,1936,1764
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_028,28,2010-06-20,Group Stage,played,Italy,ITA,ITA,UEFA,New Zealand,NZL,NZL,OFC,TRUE,Nelspruit,South Africa,TRUE,1922,1539
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_044,44,2010-06-24,Group Stage,played,Italy,ITA,ITA,UEFA,Slovakia,SVK,SVK,UEFA,FALSE,Johannesburg,South Africa,TRUE,1898,1628
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_006,6,2014-06-14,Group Stage,played,Italy,ITA,ITA,UEFA,England,ENG,ENG,UEFA,FALSE,Manaus,Brazil,TRUE,1887,1931
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_025,25,2014-06-20,Group Stage,played,Italy,ITA,ITA,UEFA,Costa Rica,CRI,CRI,CONCACAF,TRUE,Recife,Brazil,TRUE,1921,1780
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_039,39,2014-06-24,Group Stage,played,Italy,ITA,ITA,UEFA,Uruguay,URY,URY,CONMEBOL,TRUE,Natal,Brazil,TRUE,1879,1883
