tournament,tournament_id,year,match_id,match_number,date,stage,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,city,country,neutral,team_elo_start,opponent_elo_start
1974 FIFA Men's World Cup,WC-1974,1974,WC-1974_024,24,1974-06-23,Group Stage,played,Sweden,SWE,SWE,UEFA,Uruguay,URY,URY,CONMEBOL,TRUE,Düsseldorf,Germany,TRUE,1882,1733
1974 FIFA Men's World Cup,WC-1974,1974,WC-1974_028,28,1974-06-26,Quarter-final,played,Sweden,SWE,SWE,UEFA,Poland,POL,POL,UEFA,TRUE,Stuttgart,Germany,TRUE,1913,2027
1974 FIFA Men's World Cup,WC-1974,1974,WC-1974_031,31,1974-06-30,Quarter-final,played,Sweden,SWE,SWE,UEFA,Germany,GER,DEU,UEFA,FALSE,Düsseldorf,Germany,FALSE,1719,1923
1974 FIFA Men's World Cup,WC-1974,1974,WC-1974_036,36,1974-07-03,Quarter-final,played,Sweden,SWE,SWE,UEFA,Yugoslavia,YUG,YUG,UEFA,TRUE,Düsseldorf,Germany,TRUE,1879,1932
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_006,6,1978-06-03,Group Stage,played,Sweden,SWE,SWE,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Mar del Plata,Argentina,TRUE,1792,2080
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_013,13,1978-06-07,Group Stage,played,Sweden,SWE,SWE,UEFA,Austria,AUT,AUT,UEFA,FALSE,Buenos Aires,Argentina,TRUE,1812,1898
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_024,24,1978-06-11,Group Stage,played,Sweden,SWE,SWE,UEFA,Spain,ESP,ESP,UEFA,FALSE,Buenos Aires,Argentina,TRUE,1789,1933
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_005,5,1990-06-10,Group Stage,played,Sweden,SWE,SWE,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Turin,Italy,TRUE,1952,1993
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_021,21,1990-06-16,Group Stage,played,Sweden,SWE,SWE,UEFA,Scotland,SCO,SCO,UEFA,TRUE,Genoa,Italy,TRUE,1926,1698
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_032,32,1990-06-20,Group Stage,played,Sweden,SWE,SWE,UEFA,Costa Rica,CRI,CRI,CONCACAF,TRUE,Genoa,Italy,TRUE,1879,1646
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_007,7,1994-06-19,Group Stage,played,Sweden,SWE,SWE,UEFA,Cameroon,CMR,CMR,CAF,FALSE,Pasadena,United States,TRUE,1905,1685
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_020,20,1994-06-24,Group Stage,played,Sweden,SWE,SWE,UEFA,Russia,RUS,RUS,UEFA,TRUE,Pontiac,United States,TRUE,1888,1834
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_029,29,1994-06-28,Group Stage,played,Sweden,SWE,SWE,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Pontiac,United States,TRUE,1926,2013
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_040,40,1994-07-03,Round of 16,played,Sweden,SWE,SWE,UEFA,Saudi Arabia,KSA,SAU,AFC,FALSE,Dallas,United States,TRUE,1933,1709
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_048,48,1994-07-10,Quarter-final,played,Sweden,SWE,SWE,UEFA,Romania,ROU,ROU,UEFA,FALSE,Palo Alto,United States,TRUE,1952,1893
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_050,50,1994-07-13,Semi-final,played,Sweden,SWE,SWE,UEFA,Brazil,BRA,BRA,CONMEBOL,TRUE,Pasadena,United States,TRUE,1947,2045
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_051,51,1994-07-16,Third Place,played,Sweden,SWE,SWE,UEFA,Bulgaria,BGR,BGR,UEFA,TRUE,Pasadena,United States,TRUE,1925,1860
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_006,6,2002-06-02,Group Stage,played,Sweden,SWE,SWE,UEFA,England,ENG,ENG,UEFA,FALSE,Saitama,Japan,TRUE,1866,1924
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_023,23,2002-06-07,Group Stage,played,Sweden,SWE,SWE,UEFA,Nigeria,NGA,NGA,CAF,TRUE,Kobe,Japan,TRUE,1871,1754
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_040,40,2002-06-12,Group Stage,played,Sweden,SWE,SWE,UEFA,Argentina,ARG,ARG,CONMEBOL,TRUE,Rifu,Japan,TRUE,1891,1992
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_052,52,2002-06-16,Round of 16,played,Sweden,SWE,SWE,UEFA,Senegal,SEN,SEN,CAF,TRUE,Ōita,Japan,TRUE,1899,1767
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_005,5,2006-06-10,Group Stage,played,Sweden,SWE,SWE,UEFA,Trinidad and Tobago,TTO,TTO,CONCACAF,FALSE,Dortmund,Germany,TRUE,1859,1566
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_020,20,2006-06-15,Group Stage,played,Sweden,SWE,SWE,UEFA,Paraguay,PRY,PRY,CONMEBOL,TRUE,Berlin,Germany,TRUE,1838,1764
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_036,36,2006-06-20,Group Stage,played,Sweden,SWE,SWE,UEFA,England,ENG,ENG,UEFA,TRUE,Cologne,Germany,TRUE,1862,1996
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_050,50,2006-06-24,Round of 16,played,Sweden,SWE,SWE,UEFA,Germany,GER,DEU,UEFA,FALSE,Munich,Germany,FALSE,1873,1946
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_012,12,2018-06-18,Group Stage,played,Sweden,SWE,SWE,UEFA,South Korea,KOR,KOR,AFC,TRUE,Nizhny Novgorod,Russia,TRUE,1793,1713
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_029,29,2018-06-23,Group Stage,played,Sweden,SWE,SWE,UEFA,Germany,GER,DEU,UEFA,FALSE,Sochi,Russia,TRUE,1816,2029
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_042,42,2018-06-27,Group Stage,played,Sweden,SWE,SWE,UEFA,Mexico,MEX,MEX,CONCACAF,FALSE,Ekaterinburg,Russia,TRUE,1802,1910
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_055,55,2018-07-03,Round of 16,played,Sweden,SWE,SWE,UEFA,Switzerland,CHE,CHE,UEFA,TRUE,Saint Petersburg,Russia,TRUE,1870,1912
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_059,59,2018-07-07,Quarter-final,played,Sweden,SWE,SWE,UEFA,England,ENG,ENG,UEFA,TRUE,Samara,Russia,TRUE,1904,1942
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_012,12,2026-06-14,Group Stage,scheduled,Sweden,SWE,SWE,UEFA,Tunisia,TUN,TUN,CAF,TRUE,Guadalupe,Mexico,TRUE,1719,1636
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_035,35,2026-06-20,Group Stage,scheduled,Sweden,SWE,SWE,UEFA,Netherlands,NED,NLD,UEFA,FALSE,Houston,United States,TRUE,1719,1961
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_059,59,2026-06-25,Group Stage,scheduled,Sweden,SWE,SWE,UEFA,Japan,JPN,JPN,AFC,FALSE,Arlington,United States,TRUE,1719,1904
