tournament_id,match_id,match_number,date,stage,status,home_team,away_team,home_team_id,away_team_id,home_team_code,away_team_code,home_team_confederation,away_team_confederation,home_elo_start,away_elo_start,city,country,neutral
WC-1994,WC-1994_021,21,1994-06-25,Group Stage,played,Argentina,Nigeria,ARG,NGA,ARG,NGA,CONMEBOL,CAF,1939,1793,Foxborough,United States,TRUE
WC-1994,WC-1994_022,22,1994-06-25,Group Stage,played,Belgium,Netherlands,BEL,NED,BEL,NLD,UEFA,UEFA,1841,1998,Orlando,United States,TRUE
WC-1994,WC-1994_023,23,1994-06-25,Group Stage,played,Saudi Arabia,Morocco,KSA,MAR,SAU,MAR,AFC,CAF,1630,1649,East Rutherford,United States,TRUE
WC-1994,WC-1994_024,24,1994-06-26,Group Stage,played,Bulgaria,Greece,BGR,GRC,BGR,GRC,UEFA,UEFA,1714,1665,Chicago,United States,TRUE
WC-1994,WC-1994_025,25,1994-06-26,Group Stage,played,Switzerland,Colombia,CHE,COL,CHE,COL,UEFA,CONMEBOL,1918,1842,Palo Alto,United States,TRUE
WC-1994,WC-1994_026,26,1994-06-26,Group Stage,played,United States,Romania,USA,ROU,USA,ROU,CONCACAF,UEFA,1671,1837,Pasadena,United States,FALSE
WC-1994,WC-1994_027,27,1994-06-27,Group Stage,played,Bolivia,Spain,BOL,ESP,BOL,ESP,CONMEBOL,UEFA,1693,1888,Chicago,United States,TRUE
WC-1994,WC-1994_028,28,1994-06-27,Group Stage,played,Germany,South Korea,GER,KOR,DEU,KOR,UEFA,AFC,2006,1684,Dallas,United States,TRUE
WC-1994,WC-1994_029,29,1994-06-28,Group Stage,played,Brazil,Sweden,BRA,SWE,BRA,SWE,CONMEBOL,UEFA,2013,1926,Pontiac,United States,TRUE
WC-1994,WC-1994_030,30,1994-06-28,Group Stage,played,Republic of Ireland,Norway,IRL,NOR,IRL,NOR,UEFA,UEFA,,1912,East Rutherford,United States,TRUE
WC-1994,WC-1994_031,31,1994-06-28,Group Stage,played,Italy,Mexico,ITA,MEX,ITA,MEX,UEFA,CONCACAF,1971,1862,"Washington, D.C.",United States,TRUE
WC-1994,WC-1994_032,32,1994-06-28,Group Stage,played,Russia,Cameroon,RUS,CMR,RUS,CMR,UEFA,CAF,1796,1686,Palo Alto,United States,TRUE
WC-1994,WC-1994_033,33,1994-06-29,Group Stage,played,Belgium,Saudi Arabia,BEL,KSA,BEL,SAU,UEFA,AFC,1884,1662,"Washington, D.C.",United States,TRUE
WC-1994,WC-1994_034,34,1994-06-29,Group Stage,played,Morocco,Netherlands,MAR,NED,MAR,NLD,CAF,UEFA,1617,1955,Orlando,United States,TRUE
WC-1994,WC-1994_035,35,1994-06-30,Group Stage,played,Argentina,Bulgaria,ARG,BGR,ARG,BGR,CONMEBOL,UEFA,1957,1762,Dallas,United States,TRUE
WC-1994,WC-1994_036,36,1994-06-30,Group Stage,played,Greece,Nigeria,GRC,NGA,GRC,NGA,UEFA,CAF,1617,1775,Foxborough,United States,TRUE
WC-1994,WC-1994_037,37,1994-07-02,Round of 16,played,Germany,Belgium,GER,BEL,DEU,BEL,UEFA,UEFA,2014,1837,Chicago,United States,TRUE
WC-1994,WC-1994_038,38,1994-07-02,Round of 16,played,Spain,Switzerland,ESP,CHE,ESP,CHE,UEFA,UEFA,1910,1863,"Washington, D.C.",United States,TRUE
WC-1994,WC-1994_039,39,1994-07-03,Round of 16,played,Romania,Argentina,ROU,ARG,ROU,ARG,UEFA,CONMEBOL,1861,1889,Pasadena,United States,TRUE
WC-1994,WC-1994_040,40,1994-07-03,Round of 16,played,Saudi Arabia,Sweden,KSA,SWE,SAU,SWE,AFC,UEFA,1709,1933,Dallas,United States,TRUE
WC-1994,WC-1994_041,41,1994-07-04,Round of 16,played,Netherlands,Republic of Ireland,NED,IRL,NLD,IRL,UEFA,UEFA,1961,,Orlando,United States,TRUE
WC-1994,WC-1994_042,42,1994-07-04,Round of 16,played,United States,Brazil,USA,BRA,USA,BRA,CONCACAF,CONMEBOL,1647,2006,Palo Alto,United States,FALSE
WC-1994,WC-1994_043,43,1994-07-05,Round of 16,played,Mexico,Bulgaria,MEX,BGR,MEX,BGR,CONCACAF,UEFA,1871,1830,East Rutherford,United States,TRUE
WC-1994,WC-1994_044,44,1994-07-05,Round of 16,played,Nigeria,Italy,NGA,ITA,NGA,ITA,CAF,UEFA,1801,1962,Foxborough,United States,TRUE
WC-1994,WC-1994_045,45,1994-07-09,Quarter-final,played,Italy,Spain,ITA,ESP,ITA,ESP,UEFA,UEFA,1979,1955,Foxborough,United States,TRUE
WC-1994,WC-1994_046,46,1994-07-09,Quarter-final,played,Netherlands,Brazil,NED,BRA,NLD,BRA,UEFA,CONMEBOL,1996,2017,Dallas,United States,TRUE
WC-1994,WC-1994_047,47,1994-07-10,Quarter-final,played,Bulgaria,Germany,BGR,GER,BGR,DEU,UEFA,UEFA,1834,2030,East Rutherford,United States,TRUE
WC-1994,WC-1994_048,48,1994-07-10,Quarter-final,played,Romania,Sweden,ROU,SWE,ROU,SWE,UEFA,UEFA,1893,1952,Palo Alto,United States,TRUE
WC-1994,WC-1994_049,49,1994-07-13,Semi-final,played,Bulgaria,Italy,BGR,ITA,BGR,ITA,UEFA,UEFA,1879,2007,East Rutherford,United States,TRUE
WC-1994,WC-1994_050,50,1994-07-13,Semi-final,played,Sweden,Brazil,SWE,BRA,SWE,BRA,UEFA,CONMEBOL,1947,2045,Pasadena,United States,TRUE
WC-1994,WC-1994_051,51,1994-07-16,Third Place,played,Sweden,Bulgaria,SWE,BGR,SWE,BGR,UEFA,UEFA,1925,1860,Pasadena,United States,TRUE
WC-1994,WC-1994_052,52,1994-07-17,Final,played,Brazil,Italy,BRA,ITA,BRA,ITA,CONMEBOL,UEFA,2067,2026,Pasadena,United States,TRUE
