tournament,tournament_id,year,match_id,match_number,date,stage,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,city,country,neutral,team_elo_start,opponent_elo_start
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_021,21,1986-06-07,Group Stage,played,Poland,POL,POL,UEFA,Portugal,PRT,PRT,UEFA,TRUE,Monterrey,Mexico,TRUE,1792,1851
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_029,29,1986-06-11,Group Stage,played,Poland,POL,POL,UEFA,England,ENG,ENG,UEFA,FALSE,Monterrey,Mexico,TRUE,1827,1925
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_040,40,1986-06-16,Round of 16,played,Poland,POL,POL,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Guadalajara,Mexico,TRUE,1789,1985
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_014,14,2002-06-04,Group Stage,played,Poland,POL,POL,UEFA,South Korea,KOR,KOR,AFC,FALSE,Busan,South Korea,FALSE,1735,1735
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_031,31,2002-06-10,Group Stage,played,Poland,POL,POL,UEFA,Portugal,PRT,PRT,UEFA,FALSE,Jeonju,South Korea,TRUE,1703,1934
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_048,48,2002-06-14,Group Stage,played,Poland,POL,POL,UEFA,United States,USA,USA,CONCACAF,TRUE,Daejeon,South Korea,TRUE,1679,1853
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_002,2,2006-06-09,Group Stage,played,Poland,POL,POL,UEFA,Ecuador,ECU,ECU,CONMEBOL,TRUE,Gelsenkirchen,Germany,TRUE,1821,1700
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_015,15,2006-06-14,Group Stage,played,Poland,POL,POL,UEFA,Germany,GER,DEU,UEFA,FALSE,Dortmund,Germany,FALSE,1761,1911
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_033,33,2006-06-20,Group Stage,played,Poland,POL,POL,UEFA,Costa Rica,CRI,CRI,CONCACAF,FALSE,Hanover,Germany,TRUE,1749,1663
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_016,16,2018-06-19,Group Stage,played,Poland,POL,POL,UEFA,Senegal,SEN,SEN,CAF,TRUE,Moscow,Russia,TRUE,1830,1745
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_032,32,2018-06-24,Group Stage,played,Poland,POL,POL,UEFA,Colombia,COL,COL,CONMEBOL,TRUE,Kazan,Russia,TRUE,1793,1879
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_045,45,2018-06-28,Group Stage,played,Poland,POL,POL,UEFA,Japan,JPN,JPN,AFC,FALSE,Volgograd,Russia,TRUE,1753,1736
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_006,6,2022-11-22,Group Stage,played,Poland,POL,POL,UEFA,Mexico,MEX,MEX,CONCACAF,FALSE,Doha,Qatar,TRUE,1813,1808
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_021,21,2022-11-26,Group Stage,played,Poland,POL,POL,UEFA,Saudi Arabia,KSA,SAU,AFC,TRUE,Al Rayyan,Qatar,TRUE,1813,1693
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_037,37,2022-11-30,Group Stage,played,Poland,POL,POL,UEFA,Argentina,ARG,ARG,CONMEBOL,TRUE,Doha,Qatar,TRUE,1843,2101
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_051,51,2022-12-04,Round of 16,played,Poland,POL,POL,UEFA,France,FRA,FRA,UEFA,FALSE,Doha,Qatar,TRUE,1826,1993
