tournament_id,edition_year,year,team_id,team,team_code,confederation,group,coach,player_name,position,pos_code,jersey_number,date_of_birth,club,caps,goals,is_captain,is_final_squad,source_url,source_as_of
WC-2026,2026,2026,TUN,Tunisia,TUN,CAF,F,Sabri Lamouchi,Hazem Mastouri,forward,FW,,1997-06-18,Dynamo Makhachkala,18,4,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUN,Tunisia,TUN,CAF,F,Sabri Lamouchi,Khalil Ayari,forward,FW,,2005-02-02,Paris Saint-Germain,2,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUN,Tunisia,TUN,CAF,F,Sabri Lamouchi,Rayan Elloumi,forward,FW,,2007-09-17,Vancouver Whitecaps FC,2,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUN,Tunisia,TUN,CAF,F,Sabri Lamouchi,Sebastian Tounekti,forward,FW,,2002-07-13,Celtic,10,1,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUN,Tunisia,TUN,CAF,F,Sabri Lamouchi,Aymen Dahmen,goalkeeper,GK,,1997-01-28,CS Sfaxien,37,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUN,Tunisia,TUN,CAF,F,Sabri Lamouchi,Mouhib Chamakh,goalkeeper,GK,,2001-08-25,Club Africain,1,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUN,Tunisia,TUN,CAF,F,Sabri Lamouchi,Sabri Ben Hessen,goalkeeper,GK,,1996-06-13,Étoile du Sahel,2,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUN,Tunisia,TUN,CAF,F,Sabri Lamouchi,Anis Ben Slimane,midfielder,MF,,2001-03-16,Norwich City,39,4,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUN,Tunisia,TUN,CAF,F,Sabri Lamouchi,Ellyes Skhiri,midfielder,MF,,1995-05-10,Eintracht Frankfurt,81,4,TRUE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUN,Tunisia,TUN,CAF,F,Sabri Lamouchi,Hadj Mahmoud,midfielder,MF,,2000-04-24,Lugano,7,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUN,Tunisia,TUN,CAF,F,Sabri Lamouchi,Hannibal Mejbri,midfielder,MF,,2003-01-21,Burnley,44,1,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUN,Tunisia,TUN,CAF,F,Sabri Lamouchi,Ismaël Gharbi,midfielder,MF,,2004-04-10,FC Augsburg,15,2,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUN,Tunisia,TUN,CAF,F,Sabri Lamouchi,Mortadha Ben Ouanes,midfielder,MF,,1994-07-02,Kasımpaşa,17,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUN,Tunisia,TUN,CAF,F,Sabri Lamouchi,Rani Khedira,midfielder,MF,,1994-01-27,Union Berlin,2,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Arthur Theate,defender,DF,,2000-05-25,Eintracht Frankfurt,32,1,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Brandon Mechele,defender,DF,,1993-01-28,Club Brugge,7,1,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Joaquin Seys,defender,DF,,2005-03-28,Club Brugge,4,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Koni De Winter,defender,DF,,2002-06-12,Milan,7,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Maxim De Cuyper,defender,DF,,2000-12-22,Brighton & Hove Albion,17,4,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Nathan Ngoy,defender,DF,,2003-06-10,Lille,2,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Thomas Meunier,defender,DF,,1991-09-12,Lille,78,10,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Timothy Castagne,defender,DF,,1995-12-05,Fulham,62,2,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Zeno Debast,defender,DF,,2003-10-24,Sporting CP,26,1,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Alexis Saelemaekers,forward,FW,,1999-06-27,Milan,23,2,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Charles De Ketelaere,forward,FW,,2001-03-10,Atalanta,28,5,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Diego Moreira,forward,FW,,2004-08-06,Strasbourg,2,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Dodi Lukébakio,forward,FW,,1997-09-24,Benfica,29,5,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Jérémy Doku,forward,FW,,2002-05-27,Manchester City,41,7,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Leandro Trossard,forward,FW,,1994-12-04,Arsenal,50,11,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Matias Fernandez-Pardo,forward,FW,,2005-02-03,Lille,0,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Romelu Lukaku,forward,FW,,1993-05-13,Napoli,124,89,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Mike Penders,goalkeeper,GK,,2005-07-31,Strasbourg,0,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Senne Lammens,goalkeeper,GK,,2002-07-07,Manchester United,2,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Thibaut Courtois,goalkeeper,GK,,1992-05-11,Real Madrid,107,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Amadou Onana,midfielder,MF,,2001-08-16,Aston Villa,27,1,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Axel Witsel,midfielder,MF,,1989-01-12,Girona,136,12,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Hans Vanaken,midfielder,MF,,1992-08-24,Club Brugge,32,7,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Kevin De Bruyne,midfielder,MF,,1991-06-28,Napoli,117,36,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Nicolas Raskin,midfielder,MF,,2001-02-23,Rangers,11,1,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,BEL,Belgium,BEL,UEFA,G,Rudi Garcia,Youri Tielemans,midfielder,MF,,1997-05-07,Aston Villa,83,12,TRUE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Ahmed Abou El Fotouh,defender,DF,,1998-03-22,Zamalek,38,1,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Hamdy Fathy,defender,DF,,1994-09-29,Al-Wakrah,62,3,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Hossam Abdelmaguid,defender,DF,,2001-04-30,Zamalek,12,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Karim Hafez,defender,DF,,1996-03-12,Pyramids,7,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Mohamed Abdelmonem,defender,DF,,1999-02-01,Nice,34,3,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Mohamed Hany,defender,DF,,1996-01-25,Al Ahly,40,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Ramy Rabia,defender,DF,,1993-05-20,Al Ain,43,5,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Tarek Alaa,defender,DF,,2002-01-05,ZED,1,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Yasser Ibrahim,defender,DF,,1993-02-10,Al Ahly,15,1,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Aqtay Abdallah,forward,FW,,2003-06-01,ENPPI,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Haissem Hassan,forward,FW,,2002-02-08,Oviedo,2,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Hamza Abdelkarim,forward,FW,,2008-01-01,Barcelona B,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Ibrahim Adel,forward,FW,,2001-04-23,Nordsjælland,22,3,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Mohamed Salah,forward,FW,,1992-06-15,Liverpool,116,67,TRUE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Omar Marmoush,forward,FW,,1999-02-07,Manchester City,47,11,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Trézéguet,forward,FW,,1996-10-01,Al Ahly,94,23,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Zizo,forward,FW,,1996-01-10,Al Ahly,61,5,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,El Mahdy Soliman,goalkeeper,GK,,1987-06-08,Zamalek,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Mohamed Alaa,goalkeeper,GK,,1999-01-09,El Gouna,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Mohamed El Shenawy,goalkeeper,GK,,1988-12-18,Al Ahly,75,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Mostafa Shobeir,goalkeeper,GK,,2000-03-17,Al Ahly,7,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Emam Ashour,midfielder,MF,,1998-02-20,Al Ahly,27,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Mahmoud Saber,midfielder,MF,,2001-07-30,ZED,14,1,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Marwan Attia,midfielder,MF,,1998-08-12,Al Ahly,32,1,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Mohanad Lasheen,midfielder,MF,,1996-05-29,Pyramids,21,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Mostafa Ziko,midfielder,MF,,1997-04-27,Pyramids,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,EGY,Egypt,EGY,CAF,G,Hossam Hassan,Nabil Emad,midfielder,MF,,1996-04-06,Al-Najma,8,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Ali Nemati,defender,DF,,1996-02-07,Foolad,15,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Aria Yousefi,defender,DF,,2002-04-22,Sepahan,12,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Danial Eiri,defender,DF,,2003-10-26,Malavan,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Ehsan Hajsafi,defender,DF,,1990-02-25,Sepahan,144,7,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Hossein Kanaanizadegan,defender,DF,,1994-03-23,Persepolis,63,6,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Milad Mohammadi,defender,DF,,1993-09-29,Persepolis,75,1,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Ramin Rezaeian,defender,DF,,1990-03-21,Foolad,72,6,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Saleh Hardani,defender,DF,,1998-12-26,Esteghlal,17,1,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Shojae Khalilzadeh,defender,DF,,1989-05-14,Tractor,56,2,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Ali Alipour,forward,FW,,1995-11-11,Persepolis,12,1,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Amirhossein Hosseinzadeh,forward,FW,,2000-10-30,Tractor,16,5,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Amirhossein Mahmoudi,forward,FW,,2006-07-12,Persepolis,1,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Dennis Eckert,forward,FW,,1997-01-09,Standard Liège,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Kasra Taheri,forward,FW,,2006-08-06,Paykan,2,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Mehdi Ghayedi,forward,FW,,1998-12-05,Al-Nasr,29,10,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Mehdi Taremi,forward,FW,,1992-07-18,Olympiacos,103,59,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Alireza Beiranvand,goalkeeper,GK,,1992-09-21,Tractor,84,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Hossein Hosseini,goalkeeper,GK,,1992-06-30,Sepahan,13,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Mohammad Khalife,goalkeeper,GK,,2004-08-19,Aluminium Arak,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Payam Niazmand,goalkeeper,GK,,1995-04-06,Persepolis,15,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Alireza Jahanbakhsh,midfielder,MF,,1993-08-11,Dender,98,17,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Amirmohammad Razzaghinia,midfielder,MF,,2006-04-11,Esteghlal,2,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Hadi Habibinejad,midfielder,MF,,1995-10-17,Chadormalou,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Mehdi Torabi,midfielder,MF,,1994-09-10,Tractor,51,7,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Mohammad Ghorbani,midfielder,MF,,2001-05-21,Al-Wahda,14,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Mohammad Mohebi,midfielder,MF,,1998-12-20,Rostov,35,14,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Omid Noorafkan,midfielder,MF,,1997-04-09,Sepahan,39,1,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Rouzbeh Cheshmi,midfielder,MF,,1993-07-24,Esteghlal,40,3,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Saeid Ezatolahi,midfielder,MF,,1996-10-01,Shabab Al-Ahli,81,1,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,IRN,IR Iran,IRN,AFC,G,Amir Ghalenoei,Saman Ghoddos,midfielder,MF,,1993-09-06,Kalba,67,3,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,NZL,New Zealand,NZL,OFC,G,Darren Bazeley,Callan Elliot,defender,DF,24,1999-07-07,Auckland FC,9,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,NZL,New Zealand,NZL,OFC,G,Darren Bazeley,Finn Surman,defender,DF,16,2003-09-23,Portland Timbers,17,2,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,NZL,New Zealand,NZL,OFC,G,Darren Bazeley,Francis de Vries,defender,DF,3,1994-11-28,Auckland FC,18,1,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,NZL,New Zealand,NZL,OFC,G,Darren Bazeley,Liberato Cacace,defender,DF,13,2000-09-27,Wrexham,35,1,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,NZL,New Zealand,NZL,OFC,G,Darren Bazeley,Michael Boxall,defender,DF,5,1988-08-18,Minnesota United FC,61,1,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,NZL,New Zealand,NZL,OFC,G,Darren Bazeley,Nando Pijnaker,defender,DF,15,1999-02-25,Auckland FC,23,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,NZL,New Zealand,NZL,OFC,G,Darren Bazeley,Tim Payne,defender,DF,2,1994-01-10,Wellington Phoenix,49,3,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,NZL,New Zealand,NZL,OFC,G,Darren Bazeley,Tommy Smith,defender,DF,26,1990-03-31,Braintree Town,56,2,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,NZL,New Zealand,NZL,OFC,G,Darren Bazeley,Tyler Bindon,defender,DF,4,2005-01-27,Sheffield United,23,3,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,NZL,New Zealand,NZL,OFC,G,Darren Bazeley,Ben Waine,forward,FW,18,2001-06-11,Port Vale,30,9,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,NZL,New Zealand,NZL,OFC,G,Darren Bazeley,Chris Wood,forward,FW,9,1991-12-07,Nottingham Forest,88,45,TRUE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,NZL,New Zealand,NZL,OFC,G,Darren Bazeley,Jesse Randall,forward,FW,21,2002-08-19,Auckland FC,9,2,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
