tournament,tournament_id,year,match_id,match_number,date,stage,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,city,country,neutral,team_elo_start,opponent_elo_start
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_030,30,1986-06-11,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Iraq,IRQ,IRQ,AFC,TRUE,Mexico City,Mexico,FALSE,1850,1566
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_037,37,1986-06-15,Round of 16,played,Mexico,MEX,MEX,CONCACAF,Bulgaria,BGR,BGR,UEFA,TRUE,Mexico City,Mexico,FALSE,1856,1792
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_046,46,1986-06-21,Quarter-final,played,Mexico,MEX,MEX,CONCACAF,Germany,GER,DEU,UEFA,TRUE,Monterrey,Mexico,FALSE,1858,1923
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_008,8,1994-06-19,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Norway,NOR,NOR,UEFA,FALSE,"Washington, D.C.",United States,TRUE,1855,1851
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_019,19,1994-06-24,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Republic of Ireland,IRL,IRL,UEFA,TRUE,Orlando,United States,TRUE,1858,1904
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_031,31,1994-06-28,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Italy,ITA,ITA,UEFA,FALSE,"Washington, D.C.",United States,TRUE,1862,1971
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_043,43,1994-07-05,Round of 16,played,Mexico,MEX,MEX,CONCACAF,Bulgaria,BGR,BGR,UEFA,TRUE,East Rutherford,United States,TRUE,1871,1830
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_008,8,1998-06-13,Group Stage,played,Mexico,MEX,MEX,CONCACAF,South Korea,KOR,KOR,AFC,FALSE,Lyon,France,TRUE,1847,1750
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_025,25,1998-06-20,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Belgium,BEL,BEL,UEFA,FALSE,Bordeaux,France,TRUE,1880,1833
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_043,43,1998-06-25,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Netherlands,NED,NLD,UEFA,FALSE,Saint-Étienne,France,TRUE,1876,1973
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_053,53,1998-06-29,Round of 16,played,Mexico,MEX,MEX,CONCACAF,Germany,GER,DEU,UEFA,FALSE,Montpellier,France,TRUE,1884,2072
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_010,10,2002-06-03,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Croatia,HRV,HRV,UEFA,FALSE,Niigata,Japan,TRUE,1832,1881
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_029,29,2002-06-09,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Ecuador,ECU,ECU,CONMEBOL,TRUE,Rifu,Japan,TRUE,1866,1713
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_043,43,2002-06-13,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Italy,ITA,ITA,UEFA,TRUE,Ōita,Japan,TRUE,1884,1979
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_054,54,2002-06-17,Round of 16,played,Mexico,MEX,MEX,CONCACAF,United States,USA,USA,CONCACAF,TRUE,Jeonju,South Korea,TRUE,1892,1787
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_007,7,2006-06-11,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Iran,IRN,IRN,AFC,TRUE,Nuremberg,Germany,TRUE,1839,1842
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_022,22,2006-06-16,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Angola,AGO,AGO,CAF,TRUE,Hanover,Germany,TRUE,1884,1558
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_040,40,2006-06-21,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Portugal,PRT,PRT,UEFA,FALSE,Gelsenkirchen,Germany,TRUE,1862,1951
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_049,49,2006-06-24,Round of 16,played,Mexico,MEX,MEX,CONCACAF,Argentina,ARG,ARG,CONMEBOL,FALSE,Leipzig,Germany,TRUE,1840,1980
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_001,1,2010-06-11,Group Stage,played,Mexico,MEX,MEX,CONCACAF,South Africa,ZAF,ZAF,CAF,FALSE,Johannesburg,South Africa,FALSE,1898,1592
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_019,19,2010-06-17,Group Stage,played,Mexico,MEX,MEX,CONCACAF,France,FRA,FRA,UEFA,FALSE,Polokwane,South Africa,TRUE,1882,1860
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_034,34,2010-06-22,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Uruguay,URY,URY,CONMEBOL,TRUE,Rustenburg,South Africa,TRUE,1924,1879
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_051,51,2010-06-27,Round of 16,played,Mexico,MEX,MEX,CONCACAF,Argentina,ARG,ARG,CONMEBOL,FALSE,Johannesburg,South Africa,TRUE,1890,1987
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_003,3,2014-06-13,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Cameroon,CMR,CMR,CAF,TRUE,Natal,Brazil,TRUE,1814,1606
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_016,16,2014-06-17,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Brazil,BRA,BRA,CONMEBOL,FALSE,Fortaleza,Brazil,FALSE,1828,2145
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_035,35,2014-06-23,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Croatia,HRV,HRV,UEFA,FALSE,Recife,Brazil,TRUE,1853,1836
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_052,52,2014-06-29,Round of 16,played,Mexico,MEX,MEX,CONCACAF,Netherlands,NED,NLD,UEFA,FALSE,Fortaleza,Brazil,TRUE,1896,2102
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_010,10,2018-06-17,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Germany,GER,DEU,UEFA,FALSE,Moscow,Russia,TRUE,1849,2076
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_028,28,2018-06-23,Group Stage,played,Mexico,MEX,MEX,CONCACAF,South Korea,KOR,KOR,AFC,FALSE,Rostov-on-Don,Russia,TRUE,1896,1690
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_042,42,2018-06-27,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Sweden,SWE,SWE,UEFA,TRUE,Ekaterinburg,Russia,TRUE,1910,1802
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_053,53,2018-07-02,Round of 16,played,Mexico,MEX,MEX,CONCACAF,Brazil,BRA,BRA,CONMEBOL,FALSE,Samara,Russia,TRUE,1842,2141
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_006,6,2022-11-22,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Poland,POL,POL,UEFA,TRUE,Doha,Qatar,TRUE,1808,1813
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_022,22,2022-11-26,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Argentina,ARG,ARG,CONMEBOL,FALSE,Lusail,Qatar,TRUE,1808,2086
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_038,38,2022-11-30,Group Stage,played,Mexico,MEX,MEX,CONCACAF,Saudi Arabia,KSA,SAU,AFC,FALSE,Lusail,Qatar,TRUE,1793,1663
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_001,1,2026-06-11,Group Stage,scheduled,Mexico,MEX,MEX,CONCACAF,South Africa,ZAF,ZAF,CAF,TRUE,Mexico City,Mexico,FALSE,1858,1524
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_026,26,2026-06-18,Group Stage,scheduled,Mexico,MEX,MEX,CONCACAF,South Korea,KOR,KOR,AFC,TRUE,Zapopan,Mexico,FALSE,1858,1752
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_049,49,2026-06-24,Group Stage,scheduled,Mexico,MEX,MEX,CONCACAF,Czechia,CZE,CZE,UEFA,TRUE,Mexico City,Mexico,FALSE,1858,1726
