tournament_id,match_id,match_number,date,stage,status,home_team,away_team,home_team_id,away_team_id,home_team_code,away_team_code,home_team_confederation,away_team_confederation,home_elo_start,away_elo_start,city,country,neutral
WC-1958,WC-1958_020,20,1958-06-15,Group Stage,played,France,Scotland,FRA,SCO,FRA,SCO,UEFA,UEFA,1854,1795,Örebro,Sweden,TRUE
WC-1958,WC-1958_021,21,1958-06-15,Group Stage,played,Germany,Northern Ireland,GER,NIR,DEU,NIR,UEFA,UEFA,1923,1601,Malmö,Sweden,TRUE
WC-1958,WC-1958_022,22,1958-06-15,Group Stage,played,Hungary,Mexico,HUN,MEX,HUN,MEX,UEFA,CONCACAF,2018,1742,Sandviken,Sweden,TRUE
WC-1958,WC-1958_023,23,1958-06-15,Group Stage,played,Paraguay,Yugoslavia,PRY,YUG,PRY,YUG,CONMEBOL,UEFA,1750,1935,Eskilstuna,Sweden,TRUE
WC-1958,WC-1958_024,24,1958-06-15,Group Stage,played,Sweden,Wales,SWE,WAL,SWE,WAL,UEFA,UEFA,1877,1741,Solna,Sweden,FALSE
WC-1958,WC-1958_025,25,1958-06-17,Group Stage,played,Czechoslovakia,Northern Ireland,CSK,NIR,CSK,NIR,UEFA,UEFA,1945,1776,Malmö,Sweden,TRUE
WC-1958,WC-1958_026,26,1958-06-17,Group Stage,played,England,Soviet Union,ENG,SUN,ENG,SUN,UEFA,UEFA,1992,1907,Gothenburg,Sweden,TRUE
WC-1958,WC-1958_027,27,1958-06-17,Group Stage,played,Hungary,Wales,HUN,WAL,HUN,WAL,UEFA,UEFA,2037,1759,Solna,Sweden,TRUE
WC-1958,WC-1958_028,28,1958-06-19,Quarter-final,played,Brazil,Wales,BRA,WAL,BRA,WAL,CONMEBOL,UEFA,2053,1809,Gothenburg,Sweden,TRUE
WC-1958,WC-1958_029,29,1958-06-19,Quarter-final,played,France,Northern Ireland,FRA,NIR,FRA,NIR,UEFA,UEFA,1879,1820,Norrköping,Sweden,TRUE
WC-1958,WC-1958_030,30,1958-06-19,Quarter-final,played,Germany,Yugoslavia,GER,YUG,DEU,YUG,UEFA,UEFA,1923,1813,Malmö,Sweden,TRUE
WC-1958,WC-1958_031,31,1958-06-19,Quarter-final,played,Sweden,Soviet Union,SWE,SUN,SWE,SUN,UEFA,UEFA,1859,1944,Solna,Sweden,FALSE
WC-1958,WC-1958_032,32,1958-06-24,Semi-final,played,Brazil,France,BRA,FRA,BRA,FRA,CONMEBOL,UEFA,2065,1926,Solna,Sweden,TRUE
WC-1958,WC-1958_033,33,1958-06-24,Semi-final,played,Sweden,Germany,SWE,GER,SWE,DEU,UEFA,UEFA,1719,1923,Gothenburg,Sweden,FALSE
WC-1958,WC-1958_034,34,1958-06-28,Third Place,played,France,Germany,FRA,GER,FRA,DEU,UEFA,UEFA,2082,1923,Gothenburg,Sweden,TRUE
WC-1958,WC-1958_035,35,1958-06-29,Final,played,Sweden,Brazil,SWE,BRA,SWE,BRA,UEFA,CONMEBOL,1945,2098,Solna,Sweden,FALSE
