tournament_id,match_id,match_number,date,stage,status,home_team,away_team,home_team_id,away_team_id,home_team_code,away_team_code,home_team_confederation,away_team_confederation,home_elo_start,away_elo_start,city,country,neutral
WC-2010,WC-2010_030,30,2010-06-21,Group Stage,played,Chile,Switzerland,CHL,CHE,CHL,CHE,CONMEBOL,UEFA,1902,1814,Port Elizabeth,South Africa,TRUE
WC-2010,WC-2010_031,31,2010-06-21,Group Stage,played,Portugal,North Korea,PRT,PRK,PRT,PRK,UEFA,AFC,1865,1535,Cape Town,South Africa,TRUE
WC-2010,WC-2010_032,32,2010-06-21,Group Stage,played,Spain,Honduras,ESP,HND,ESP,HND,UEFA,CONCACAF,2058,1698,Johannesburg,South Africa,TRUE
WC-2010,WC-2010_033,33,2010-06-22,Group Stage,played,Greece,Argentina,GRC,ARG,GRC,ARG,UEFA,CONMEBOL,1725,1969,Polokwane,South Africa,TRUE
WC-2010,WC-2010_034,34,2010-06-22,Group Stage,played,Mexico,Uruguay,MEX,URY,MEX,URY,CONCACAF,CONMEBOL,1924,1879,Rustenburg,South Africa,TRUE
WC-2010,WC-2010_035,35,2010-06-22,Group Stage,played,Nigeria,South Korea,NGA,KOR,NGA,KOR,CAF,AFC,1669,1772,Durban,South Africa,TRUE
WC-2010,WC-2010_036,36,2010-06-22,Group Stage,played,South Africa,France,ZAF,FRA,ZAF,FRA,CAF,UEFA,1575,1818,Bloemfontein,South Africa,FALSE
WC-2010,WC-2010_037,37,2010-06-23,Group Stage,played,Australia,Serbia,AUS,SRB,AUS,SRB,AFC,UEFA,1745,1843,Nelspruit,South Africa,TRUE
WC-2010,WC-2010_038,38,2010-06-23,Group Stage,played,Ghana,Germany,GHA,GER,GHA,DEU,CAF,UEFA,1730,1941,Johannesburg,South Africa,TRUE
WC-2010,WC-2010_039,39,2010-06-23,Group Stage,played,Slovenia,England,SVN,ENG,SVN,ENG,UEFA,UEFA,1712,1958,Port Elizabeth,South Africa,TRUE
WC-2010,WC-2010_040,40,2010-06-23,Group Stage,played,United States,Algeria,USA,DZA,USA,DZA,CONCACAF,CAF,1793,1547,Pretoria,South Africa,TRUE
WC-2010,WC-2010_041,41,2010-06-24,Group Stage,played,Cameroon,Netherlands,CMR,NED,CMR,NLD,CAF,UEFA,1641,2066,Cape Town,South Africa,TRUE
WC-2010,WC-2010_042,42,2010-06-24,Group Stage,played,Denmark,Japan,DNK,JPN,DNK,JPN,UEFA,AFC,1784,1702,Rustenburg,South Africa,TRUE
WC-2010,WC-2010_043,43,2010-06-24,Group Stage,played,Paraguay,New Zealand,PRY,NZL,PRY,NZL,CONMEBOL,OFC,1808,1563,Polokwane,South Africa,TRUE
WC-2010,WC-2010_044,44,2010-06-24,Group Stage,played,Slovakia,Italy,SVK,ITA,SVK,ITA,UEFA,UEFA,1628,1898,Johannesburg,South Africa,TRUE
WC-2010,WC-2010_045,45,2010-06-25,Group Stage,played,Chile,Spain,CHL,ESP,CHL,ESP,CONMEBOL,UEFA,1925,2068,Pretoria,South Africa,TRUE
WC-2010,WC-2010_046,46,2010-06-25,Group Stage,played,North Korea,Ivory Coast,PRK,CIV,PRK,CIV,AFC,CAF,1517,1740,Nelspruit,South Africa,TRUE
WC-2010,WC-2010_047,47,2010-06-25,Group Stage,played,Portugal,Brazil,PRT,BRA,PRT,BRA,UEFA,CONMEBOL,1883,2121,Durban,South Africa,TRUE
WC-2010,WC-2010_048,48,2010-06-25,Group Stage,played,Switzerland,Honduras,CHE,HND,CHE,HND,UEFA,CONCACAF,1791,1688,Bloemfontein,South Africa,TRUE
WC-2010,WC-2010_049,49,2010-06-26,Round of 16,played,Uruguay,South Korea,URY,KOR,URY,KOR,CONMEBOL,AFC,1913,1763,Port Elizabeth,South Africa,TRUE
WC-2010,WC-2010_050,50,2010-06-26,Round of 16,played,United States,Ghana,USA,GHA,USA,GHA,CONCACAF,CAF,1805,1716,Rustenburg,South Africa,TRUE
WC-2010,WC-2010_051,51,2010-06-27,Round of 16,played,Argentina,Mexico,ARG,MEX,ARG,MEX,CONMEBOL,CONCACAF,1987,1890,Johannesburg,South Africa,TRUE
WC-2010,WC-2010_052,52,2010-06-27,Round of 16,played,Germany,England,GER,ENG,DEU,ENG,UEFA,UEFA,1955,1970,Bloemfontein,South Africa,TRUE
WC-2010,WC-2010_053,53,2010-06-28,Round of 16,played,Brazil,Chile,BRA,CHL,BRA,CHL,CONMEBOL,CONMEBOL,2103,1907,Johannesburg,South Africa,TRUE
WC-2010,WC-2010_054,54,2010-06-28,Round of 16,played,Netherlands,Slovakia,NED,SVK,NLD,SVK,UEFA,UEFA,2071,1678,Durban,South Africa,TRUE
WC-2010,WC-2010_055,55,2010-06-29,Round of 16,played,Paraguay,Japan,PRY,JPN,PRY,JPN,CONMEBOL,AFC,1790,1757,Pretoria,South Africa,TRUE
WC-2010,WC-2010_056,56,2010-06-29,Round of 16,played,Spain,Portugal,ESP,PRT,ESP,PRT,UEFA,UEFA,2086,1901,Cape Town,South Africa,TRUE
WC-2010,WC-2010_057,57,2010-07-02,Quarter-final,played,Netherlands,Brazil,NED,BRA,NLD,BRA,UEFA,CONMEBOL,2077,2129,Port Elizabeth,South Africa,TRUE
WC-2010,WC-2010_058,58,2010-07-02,Quarter-final,played,Uruguay,Ghana,URY,GHA,URY,GHA,CONMEBOL,CAF,1931,1754,Johannesburg,South Africa,TRUE
WC-2010,WC-2010_059,59,2010-07-03,Quarter-final,played,Argentina,Germany,ARG,GER,ARG,DEU,CONMEBOL,UEFA,2020,2010,Cape Town,South Africa,TRUE
WC-2010,WC-2010_060,60,2010-07-03,Quarter-final,played,Paraguay,Spain,PRY,ESP,PRY,ESP,CONMEBOL,UEFA,1787,2101,Johannesburg,South Africa,TRUE
WC-2010,WC-2010_061,61,2010-07-06,Semi-final,played,Uruguay,Netherlands,URY,NED,URY,NLD,CONMEBOL,UEFA,1917,2111,Cape Town,South Africa,TRUE
WC-2010,WC-2010_062,62,2010-07-07,Semi-final,played,Germany,Spain,GER,ESP,DEU,ESP,UEFA,UEFA,2068,2109,Durban,South Africa,TRUE
WC-2010,WC-2010_063,63,2010-07-10,Third Place,played,Uruguay,Germany,URY,GER,URY,DEU,CONMEBOL,UEFA,1902,2042,Port Elizabeth,South Africa,TRUE
WC-2010,WC-2010_064,64,2010-07-11,Final,played,Netherlands,Spain,NED,ESP,NLD,ESP,UEFA,UEFA,2126,2135,Johannesburg,South Africa,TRUE
