tournament,tournament_id,year,match_id,match_number,date,stage,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,city,country,neutral,team_elo_start,opponent_elo_start
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_044,44,1986-06-18,Round of 16,played,Paraguay,PRY,PRY,CONMEBOL,England,ENG,ENG,UEFA,FALSE,Mexico City,Mexico,TRUE,1834,1963
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_006,6,1998-06-12,Group Stage,played,Paraguay,PRY,PRY,CONMEBOL,Bulgaria,BGR,BGR,UEFA,TRUE,Montpellier,France,TRUE,1742,1805
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_024,24,1998-06-19,Group Stage,played,Paraguay,PRY,PRY,CONMEBOL,Spain,ESP,ESP,UEFA,FALSE,Saint-Étienne,France,TRUE,1747,1987
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_038,38,1998-06-24,Group Stage,played,Paraguay,PRY,PRY,CONMEBOL,Nigeria,NGA,NGA,CAF,FALSE,Toulouse,France,TRUE,1765,1789
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_051,51,1998-06-28,Round of 16,played,Paraguay,PRY,PRY,CONMEBOL,France,FRA,FRA,UEFA,FALSE,Lens,France,FALSE,1813,2028
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_007,7,2002-06-02,Group Stage,played,Paraguay,PRY,PRY,CONMEBOL,South Africa,ZAF,ZAF,CAF,TRUE,Busan,South Korea,TRUE,1731,1641
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_022,22,2002-06-07,Group Stage,played,Paraguay,PRY,PRY,CONMEBOL,Spain,ESP,ESP,UEFA,FALSE,Jeonju,South Korea,TRUE,1723,1983
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_038,38,2002-06-12,Group Stage,played,Paraguay,PRY,PRY,CONMEBOL,Slovenia,SVN,SVN,UEFA,FALSE,Seogwipo,South Korea,TRUE,1707,1689
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_050,50,2002-06-15,Round of 16,played,Paraguay,PRY,PRY,CONMEBOL,Germany,GER,DEU,UEFA,FALSE,Seogwipo,South Korea,TRUE,1750,1939
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_004,4,2006-06-10,Group Stage,played,Paraguay,PRY,PRY,CONMEBOL,England,ENG,ENG,UEFA,FALSE,Frankfurt am Main,Germany,TRUE,1779,1973
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_020,20,2006-06-15,Group Stage,played,Paraguay,PRY,PRY,CONMEBOL,Sweden,SWE,SWE,UEFA,FALSE,Berlin,Germany,TRUE,1764,1838
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_035,35,2006-06-20,Group Stage,played,Paraguay,PRY,PRY,CONMEBOL,Trinidad and Tobago,TTO,TTO,CONCACAF,TRUE,Kaiserslautern,Germany,TRUE,1740,1579
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_009,9,2010-06-14,Group Stage,played,Paraguay,PRY,PRY,CONMEBOL,Italy,ITA,ITA,UEFA,FALSE,Cape Town,South Africa,TRUE,1764,1936
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_029,29,2010-06-20,Group Stage,played,Paraguay,PRY,PRY,CONMEBOL,Slovakia,SVK,SVK,UEFA,FALSE,Bloemfontein,South Africa,TRUE,1778,1658
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_043,43,2010-06-24,Group Stage,played,Paraguay,PRY,PRY,CONMEBOL,New Zealand,NZL,NZL,OFC,TRUE,Polokwane,South Africa,TRUE,1808,1563
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_055,55,2010-06-29,Round of 16,played,Paraguay,PRY,PRY,CONMEBOL,Japan,JPN,JPN,AFC,TRUE,Pretoria,South Africa,TRUE,1790,1757
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_060,60,2010-07-03,Quarter-final,played,Paraguay,PRY,PRY,CONMEBOL,Spain,ESP,ESP,UEFA,TRUE,Johannesburg,South Africa,TRUE,1787,2101
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_004,4,2026-06-12,Group Stage,scheduled,Paraguay,PRY,PRY,CONMEBOL,United States,USA,USA,CONCACAF,FALSE,Inglewood,United States,FALSE,1833,1721
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_032,32,2026-06-19,Group Stage,scheduled,Paraguay,PRY,PRY,CONMEBOL,Turkey,TUR,TUR,UEFA,FALSE,Santa Clara,United States,TRUE,1833,1902
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_056,56,2026-06-25,Group Stage,scheduled,Paraguay,PRY,PRY,CONMEBOL,Australia,AUS,AUS,AFC,TRUE,Santa Clara,United States,TRUE,1833,1783
