tournament,tournament_id,year,match_id,match_number,date,stage,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,city,country,neutral,team_elo_start,opponent_elo_start
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_028,28,1994-06-27,Group Stage,played,South Korea,KOR,KOR,AFC,Germany,GER,DEU,UEFA,FALSE,Dallas,United States,TRUE,1684,2006
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_008,8,1998-06-13,Group Stage,played,South Korea,KOR,KOR,AFC,Mexico,MEX,MEX,CONCACAF,TRUE,Lyon,France,TRUE,1750,1847
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_027,27,1998-06-20,Group Stage,played,South Korea,KOR,KOR,AFC,Netherlands,NED,NLD,UEFA,FALSE,Marseille,France,TRUE,1717,1948
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_041,41,1998-06-25,Group Stage,played,South Korea,KOR,KOR,AFC,Belgium,BEL,BEL,UEFA,FALSE,Paris,France,TRUE,1692,1837
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_014,14,2002-06-04,Group Stage,played,South Korea,KOR,KOR,AFC,Poland,POL,POL,UEFA,TRUE,Busan,South Korea,FALSE,1735,1735
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_030,30,2002-06-10,Group Stage,played,South Korea,KOR,KOR,AFC,United States,USA,USA,CONCACAF,TRUE,Daegu,South Korea,FALSE,1767,1852
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_047,47,2002-06-14,Group Stage,played,South Korea,KOR,KOR,AFC,Portugal,PRT,PRT,UEFA,TRUE,Incheon,South Korea,FALSE,1766,1958
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_056,56,2002-06-18,Round of 16,played,South Korea,KOR,KOR,AFC,Italy,ITA,ITA,UEFA,TRUE,Daejeon,South Korea,FALSE,1804,1971
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_059,59,2002-06-22,Quarter-final,played,South Korea,KOR,KOR,AFC,Spain,ESP,ESP,UEFA,TRUE,Gwangju,South Korea,FALSE,1840,1997
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_061,61,2002-06-25,Semi-final,played,South Korea,KOR,KOR,AFC,Germany,GER,DEU,UEFA,TRUE,Seoul,South Korea,FALSE,1845,1975
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_063,63,2002-06-29,Third Place,played,South Korea,KOR,KOR,AFC,Turkey,TUR,TUR,UEFA,TRUE,Daegu,South Korea,FALSE,1818,1834
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_014,14,2006-06-13,Group Stage,played,South Korea,KOR,KOR,AFC,Togo,TGO,TGO,CAF,TRUE,Frankfurt am Main,Germany,TRUE,1744,1488
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_028,28,2006-06-18,Group Stage,played,South Korea,KOR,KOR,AFC,France,FRA,FRA,UEFA,FALSE,Leipzig,Germany,TRUE,1755,1956
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_046,46,2006-06-23,Group Stage,played,South Korea,KOR,KOR,AFC,Switzerland,CHE,CHE,UEFA,FALSE,Hanover,Germany,TRUE,1771,1824
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_005,5,2010-06-12,Group Stage,played,South Korea,KOR,KOR,AFC,Greece,GRC,GRC,UEFA,TRUE,Port Elizabeth,South Africa,TRUE,1765,1736
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_018,18,2010-06-17,Group Stage,played,South Korea,KOR,KOR,AFC,Argentina,ARG,ARG,CONMEBOL,FALSE,Johannesburg,South Africa,TRUE,1806,1935
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_035,35,2010-06-22,Group Stage,played,South Korea,KOR,KOR,AFC,Nigeria,NGA,NGA,CAF,FALSE,Durban,South Africa,TRUE,1772,1669
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_049,49,2010-06-26,Round of 16,played,South Korea,KOR,KOR,AFC,Uruguay,URY,URY,CONMEBOL,FALSE,Port Elizabeth,South Africa,TRUE,1763,1913
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_017,17,2014-06-17,Group Stage,played,South Korea,KOR,KOR,AFC,Russia,RUS,RUS,UEFA,FALSE,Cuiabá,Brazil,TRUE,1667,1848
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_031,31,2014-06-22,Group Stage,played,South Korea,KOR,KOR,AFC,Algeria,DZA,DZA,CAF,TRUE,Porto Alegre,Brazil,TRUE,1681,1612
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_046,46,2014-06-26,Group Stage,played,South Korea,KOR,KOR,AFC,Belgium,BEL,BEL,UEFA,TRUE,São Paulo,Brazil,TRUE,1627,1892
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_012,12,2018-06-18,Group Stage,played,South Korea,KOR,KOR,AFC,Sweden,SWE,SWE,UEFA,FALSE,Nizhny Novgorod,Russia,TRUE,1713,1793
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_028,28,2018-06-23,Group Stage,played,South Korea,KOR,KOR,AFC,Mexico,MEX,MEX,CONCACAF,TRUE,Rostov-on-Don,Russia,TRUE,1690,1896
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_041,41,2018-06-27,Group Stage,played,South Korea,KOR,KOR,AFC,Germany,GER,DEU,UEFA,TRUE,Kazan,Russia,TRUE,1676,2043
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_015,15,2022-11-24,Group Stage,played,South Korea,KOR,KOR,AFC,Uruguay,URY,URY,CONMEBOL,FALSE,Al Rayyan,Qatar,TRUE,1786,1935
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_031,31,2022-11-28,Group Stage,played,South Korea,KOR,KOR,AFC,Ghana,GHA,GHA,CAF,TRUE,Al Rayyan,Qatar,TRUE,1798,1560
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_048,48,2022-12-02,Group Stage,played,South Korea,KOR,KOR,AFC,Portugal,PRT,PRT,UEFA,TRUE,Al Rayyan,Qatar,TRUE,1750,2043
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_054,54,2022-12-05,Round of 16,played,South Korea,KOR,KOR,AFC,Brazil,BRA,BRA,CONMEBOL,FALSE,Doha,Qatar,TRUE,1801,2137
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_002,2,2026-06-11,Group Stage,scheduled,South Korea,KOR,KOR,AFC,Czechia,CZE,CZE,UEFA,TRUE,Zapopan,Mexico,TRUE,1752,1726
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_026,26,2026-06-18,Group Stage,scheduled,South Korea,KOR,KOR,AFC,Mexico,MEX,MEX,CONCACAF,FALSE,Zapopan,Mexico,FALSE,1752,1858
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_050,50,2026-06-24,Group Stage,scheduled,South Korea,KOR,KOR,AFC,South Africa,ZAF,ZAF,CAF,FALSE,Guadalupe,Mexico,TRUE,1752,1524
