tournament_id,match_id,match_number,date,stage,status,home_team,away_team,home_team_id,away_team_id,home_team_code,away_team_code,home_team_confederation,away_team_confederation,home_elo_start,away_elo_start,city,country,neutral
WC-2002,WC-2002_013,13,2002-06-04,Group Stage,played,Japan,Belgium,JPN,BEL,JPN,BEL,AFC,UEFA,1848,1837,Saitama,Japan,FALSE
WC-2002,WC-2002_014,14,2002-06-04,Group Stage,played,South Korea,Poland,KOR,POL,KOR,POL,AFC,UEFA,1735,1735,Busan,South Korea,FALSE
WC-2002,WC-2002_015,15,2002-06-05,Group Stage,played,Germany,Republic of Ireland,GER,IRL,DEU,IRL,UEFA,UEFA,1923,1867,Kashima,Japan,TRUE
WC-2002,WC-2002_016,16,2002-06-05,Group Stage,played,Russia,Tunisia,RUS,TUN,RUS,TUN,UEFA,CAF,1801,1618,Kobe,Japan,TRUE
WC-2002,WC-2002_017,17,2002-06-05,Group Stage,played,United States,Portugal,USA,PRT,USA,PRT,CONCACAF,UEFA,1808,1978,Suwon,South Korea,TRUE
WC-2002,WC-2002_018,18,2002-06-06,Group Stage,played,Cameroon,Saudi Arabia,CMR,KSA,CMR,SAU,CAF,AFC,1810,1658,Saitama,Japan,TRUE
WC-2002,WC-2002_019,19,2002-06-06,Group Stage,played,Denmark,Senegal,DNK,SEN,DNK,SEN,UEFA,CAF,1887,1752,Daegu,South Korea,TRUE
WC-2002,WC-2002_020,20,2002-06-06,Group Stage,played,France,Uruguay,FRA,URY,FRA,URY,UEFA,CONMEBOL,2039,1785,Busan,South Korea,TRUE
WC-2002,WC-2002_021,21,2002-06-07,Group Stage,played,Argentina,England,ARG,ENG,ARG,ENG,CONMEBOL,UEFA,2031,1919,Sapporo,Japan,TRUE
WC-2002,WC-2002_022,22,2002-06-07,Group Stage,played,Spain,Paraguay,ESP,PRY,ESP,PRY,UEFA,CONMEBOL,1983,1723,Jeonju,South Korea,TRUE
WC-2002,WC-2002_023,23,2002-06-07,Group Stage,played,Sweden,Nigeria,SWE,NGA,SWE,NGA,UEFA,CAF,1871,1754,Kobe,Japan,TRUE
WC-2002,WC-2002_024,24,2002-06-08,Group Stage,played,Brazil,China PR,BRA,CHN,BRA,CHN,CONMEBOL,AFC,1984,1660,Seogwipo,South Korea,TRUE
WC-2002,WC-2002_025,25,2002-06-08,Group Stage,played,Italy,Croatia,ITA,HRV,ITA,HRV,UEFA,UEFA,2023,1847,Kashima,Japan,TRUE
WC-2002,WC-2002_026,26,2002-06-08,Group Stage,played,South Africa,Slovenia,ZAF,SVN,ZAF,SVN,CAF,UEFA,1649,1725,Daegu,South Korea,TRUE
WC-2002,WC-2002_027,27,2002-06-09,Group Stage,played,Costa Rica,Turkey,CRI,TUR,CRI,TUR,CONCACAF,UEFA,1792,1735,Incheon,South Korea,TRUE
WC-2002,WC-2002_028,28,2002-06-09,Group Stage,played,Japan,Russia,JPN,RUS,JPN,RUS,AFC,UEFA,1839,1824,Yokohama,Japan,FALSE
WC-2002,WC-2002_029,29,2002-06-09,Group Stage,played,Mexico,Ecuador,MEX,ECU,MEX,ECU,CONCACAF,CONMEBOL,1866,1713,Rifu,Japan,TRUE
WC-2002,WC-2002_030,30,2002-06-10,Group Stage,played,South Korea,United States,KOR,USA,KOR,USA,AFC,CONCACAF,1767,1852,Daegu,South Korea,FALSE
WC-2002,WC-2002_031,31,2002-06-10,Group Stage,played,Portugal,Poland,PRT,POL,PRT,POL,UEFA,UEFA,1934,1703,Jeonju,South Korea,TRUE
WC-2002,WC-2002_032,32,2002-06-10,Group Stage,played,Tunisia,Belgium,TUN,BEL,TUN,BEL,CAF,UEFA,1595,1846,Ōita,Japan,TRUE
WC-2002,WC-2002_033,33,2002-06-11,Group Stage,played,Cameroon,Germany,CMR,GER,CMR,DEU,CAF,UEFA,1828,1904,Fukuroi,Japan,TRUE
WC-2002,WC-2002_034,34,2002-06-11,Group Stage,played,Denmark,France,DNK,FRA,DNK,FRA,UEFA,UEFA,1876,2020,Incheon,South Korea,TRUE
WC-2002,WC-2002_035,35,2002-06-11,Group Stage,played,Saudi Arabia,Republic of Ireland,KSA,IRL,SAU,IRL,AFC,UEFA,1568,1871,Yokohama,Japan,TRUE
WC-2002,WC-2002_036,36,2002-06-11,Group Stage,played,Senegal,Uruguay,SEN,URY,SEN,URY,CAF,CONMEBOL,1763,1804,Suwon,South Korea,TRUE
WC-2002,WC-2002_037,37,2002-06-12,Group Stage,played,Nigeria,England,NGA,ENG,NGA,ENG,CAF,UEFA,1734,1958,Osaka,Japan,TRUE
WC-2002,WC-2002_038,38,2002-06-12,Group Stage,played,Slovenia,Paraguay,SVN,PRY,SVN,PRY,UEFA,CONMEBOL,1689,1707,Seogwipo,South Korea,TRUE
WC-2002,WC-2002_039,39,2002-06-12,Group Stage,played,South Africa,Spain,ZAF,ESP,ZAF,ESP,CAF,UEFA,1685,1999,Daejeon,South Korea,TRUE
WC-2002,WC-2002_040,40,2002-06-12,Group Stage,played,Sweden,Argentina,SWE,ARG,SWE,ARG,UEFA,CONMEBOL,1891,1992,Rifu,Japan,TRUE
WC-2002,WC-2002_041,41,2002-06-13,Group Stage,played,Costa Rica,Brazil,CRI,BRA,CRI,BRA,CONCACAF,CONMEBOL,1787,1912,Suwon,South Korea,TRUE
WC-2002,WC-2002_042,42,2002-06-13,Group Stage,played,Ecuador,Croatia,ECU,HRV,ECU,HRV,CONMEBOL,UEFA,1695,1891,Yokohama,Japan,TRUE
WC-2002,WC-2002_043,43,2002-06-13,Group Stage,played,Mexico,Italy,MEX,ITA,MEX,ITA,CONCACAF,UEFA,1884,1979,Ōita,Japan,TRUE
WC-2002,WC-2002_044,44,2002-06-13,Group Stage,played,Turkey,China PR,TUR,CHN,TUR,CHN,UEFA,AFC,1902,1636,Seoul,South Korea,TRUE
WC-2002,WC-2002_045,45,2002-06-14,Group Stage,played,Belgium,Russia,BEL,RUS,BEL,RUS,UEFA,UEFA,1827,1804,Fukuroi,Japan,TRUE
WC-2002,WC-2002_046,46,2002-06-14,Group Stage,played,Japan,Tunisia,JPN,TUN,JPN,TUN,AFC,CAF,1859,1614,Osaka,Japan,FALSE
WC-2002,WC-2002_047,47,2002-06-14,Group Stage,played,South Korea,Portugal,KOR,PRT,KOR,PRT,AFC,UEFA,1766,1958,Incheon,South Korea,FALSE
WC-2002,WC-2002_048,48,2002-06-14,Group Stage,played,Poland,United States,POL,USA,POL,USA,UEFA,CONCACAF,1679,1853,Daejeon,South Korea,TRUE
WC-2002,WC-2002_049,49,2002-06-15,Round of 16,played,Denmark,England,DNK,ENG,DNK,ENG,UEFA,UEFA,1939,1941,Niigata,Japan,TRUE
WC-2002,WC-2002_050,50,2002-06-15,Round of 16,played,Germany,Paraguay,GER,PRY,DEU,PRY,UEFA,CONMEBOL,1939,1750,Seogwipo,South Korea,TRUE
WC-2002,WC-2002_051,51,2002-06-16,Round of 16,played,Spain,Republic of Ireland,ESP,IRL,ESP,IRL,UEFA,UEFA,2165,1893,Suwon,South Korea,TRUE
WC-2002,WC-2002_052,52,2002-06-16,Round of 16,played,Sweden,Senegal,SWE,SEN,SWE,SEN,UEFA,CAF,1899,1767,Ōita,Japan,TRUE
WC-2002,WC-2002_053,53,2002-06-17,Round of 16,played,Brazil,Belgium,BRA,BEL,BRA,BEL,CONMEBOL,UEFA,1946,1855,Kobe,Japan,TRUE
WC-2002,WC-2002_054,54,2002-06-17,Round of 16,played,Mexico,United States,MEX,USA,MEX,USA,CONCACAF,CONCACAF,1892,1787,Jeonju,South Korea,TRUE
WC-2002,WC-2002_055,55,2002-06-18,Round of 16,played,Japan,Turkey,JPN,TUR,JPN,TUR,AFC,UEFA,1870,1777,Rifu,Japan,FALSE
WC-2002,WC-2002_056,56,2002-06-18,Round of 16,played,South Korea,Italy,KOR,ITA,KOR,ITA,AFC,UEFA,1804,1971,Daejeon,South Korea,FALSE
WC-2002,WC-2002_057,57,2002-06-21,Quarter-final,played,England,Brazil,ENG,BRA,ENG,BRA,UEFA,CONMEBOL,1993,1979,Fukuroi,Japan,TRUE
WC-2002,WC-2002_058,58,2002-06-21,Quarter-final,played,Germany,United States,GER,USA,DEU,USA,UEFA,CONCACAF,1954,1845,Ulsan,South Korea,TRUE
WC-2002,WC-2002_059,59,2002-06-22,Quarter-final,played,South Korea,Spain,KOR,ESP,KOR,ESP,AFC,UEFA,1840,1997,Gwangju,South Korea,FALSE
WC-2002,WC-2002_060,60,2002-06-22,Quarter-final,played,Senegal,Turkey,SEN,TUR,SEN,TUR,CAF,UEFA,1808,1822,Osaka,Japan,TRUE
WC-2002,WC-2002_061,61,2002-06-25,Semi-final,played,South Korea,Germany,KOR,GER,KOR,DEU,AFC,UEFA,1845,1975,Seoul,South Korea,FALSE
WC-2002,WC-2002_062,62,2002-06-26,Semi-final,played,Brazil,Turkey,BRA,TUR,BRA,TUR,CONMEBOL,UEFA,2010,1851,Saitama,Japan,TRUE
WC-2002,WC-2002_063,63,2002-06-29,Third Place,played,South Korea,Turkey,KOR,TUR,KOR,TUR,AFC,UEFA,1818,1834,Daegu,South Korea,FALSE
WC-2002,WC-2002_064,64,2002-06-30,Final,played,Germany,Brazil,GER,BRA,DEU,BRA,UEFA,CONMEBOL,2002,2027,Yokohama,Japan,TRUE
