tournament_id,match_id,match_number,date,stage,status,home_team,away_team,home_team_id,away_team_id,home_team_code,away_team_code,home_team_confederation,away_team_confederation,home_elo_start,away_elo_start,city,country,neutral
WC-1998,WC-1998_041,41,1998-06-25,Group Stage,played,Belgium,South Korea,BEL,KOR,BEL,KOR,UEFA,AFC,1837,1692,Paris,France,TRUE
WC-1998,WC-1998_042,42,1998-06-25,Group Stage,played,Germany,Iran,GER,IRN,DEU,IRN,UEFA,AFC,2064,1668,Montpellier,France,TRUE
WC-1998,WC-1998_043,43,1998-06-25,Group Stage,played,Netherlands,Mexico,NED,MEX,NLD,MEX,UEFA,CONCACAF,1973,1876,Saint-Étienne,France,TRUE
WC-1998,WC-1998_044,44,1998-06-25,Group Stage,played,United States,Serbia,USA,SRB,USA,SRB,CONCACAF,UEFA,1721,1769,Nantes,France,TRUE
WC-1998,WC-1998_045,45,1998-06-26,Group Stage,played,Argentina,Croatia,ARG,HRV,ARG,HRV,CONMEBOL,UEFA,1930,1910,Bordeaux,France,TRUE
WC-1998,WC-1998_046,46,1998-06-26,Group Stage,played,Colombia,England,COL,ENG,COL,ENG,CONMEBOL,UEFA,1776,1948,Lens,France,TRUE
WC-1998,WC-1998_047,47,1998-06-26,Group Stage,played,Japan,Jamaica,JPN,JAM,JPN,JAM,AFC,CONCACAF,1708,1607,Lyon,France,TRUE
WC-1998,WC-1998_048,48,1998-06-26,Group Stage,played,Romania,Tunisia,ROU,TUN,ROU,TUN,UEFA,CAF,1938,1602,Saint-Denis,France,TRUE
WC-1998,WC-1998_049,49,1998-06-27,Round of 16,played,Brazil,Chile,BRA,CHL,BRA,CHL,CONMEBOL,CONMEBOL,2064,1779,Paris,France,TRUE
WC-1998,WC-1998_050,50,1998-06-27,Round of 16,played,Italy,Norway,ITA,NOR,ITA,NOR,UEFA,UEFA,1980,1927,Marseille,France,TRUE
WC-1998,WC-1998_051,51,1998-06-28,Round of 16,played,France,Paraguay,FRA,PRY,FRA,PRY,UEFA,CONMEBOL,2028,1813,Lens,France,FALSE
WC-1998,WC-1998_052,52,1998-06-28,Round of 16,played,Nigeria,Denmark,NGA,DNK,NGA,DNK,CAF,UEFA,1741,1863,Saint-Denis,France,TRUE
WC-1998,WC-1998_053,53,1998-06-29,Round of 16,played,Germany,Mexico,GER,MEX,DEU,MEX,UEFA,CONCACAF,2072,1884,Montpellier,France,TRUE
WC-1998,WC-1998_054,54,1998-06-29,Round of 16,played,Netherlands,Serbia,NED,SRB,NLD,SRB,UEFA,UEFA,1961,1769,Toulouse,France,TRUE
WC-1998,WC-1998_055,55,1998-06-30,Round of 16,played,Argentina,England,ARG,ENG,ARG,ENG,CONMEBOL,UEFA,1958,1972,Saint-Étienne,France,TRUE
WC-1998,WC-1998_056,56,1998-06-30,Round of 16,played,Romania,Croatia,ROU,HRV,ROU,HRV,UEFA,UEFA,1916,1882,Bordeaux,France,TRUE
WC-1998,WC-1998_057,57,1998-07-03,Quarter-final,played,Brazil,Denmark,BRA,DNK,BRA,DNK,CONMEBOL,UEFA,2081,1898,Nantes,France,TRUE
WC-1998,WC-1998_058,58,1998-07-03,Quarter-final,played,France,Italy,FRA,ITA,FRA,ITA,UEFA,UEFA,2036,2005,Saint-Denis,France,FALSE
WC-1998,WC-1998_059,59,1998-07-04,Quarter-final,played,Germany,Croatia,GER,HRV,DEU,HRV,UEFA,UEFA,2087,1915,Lyon,France,TRUE
WC-1998,WC-1998_060,60,1998-07-04,Quarter-final,played,Netherlands,Argentina,NED,ARG,NLD,ARG,UEFA,CONMEBOL,1997,1959,Marseille,France,TRUE
WC-1998,WC-1998_061,61,1998-07-07,Semi-final,played,Brazil,Netherlands,BRA,NED,BRA,NLD,CONMEBOL,UEFA,2097,2024,Marseille,France,TRUE
WC-1998,WC-1998_062,62,1998-07-08,Semi-final,played,France,Croatia,FRA,HRV,FRA,HRV,UEFA,UEFA,2025,1992,Saint-Denis,France,FALSE
WC-1998,WC-1998_063,63,1998-07-11,Third Place,played,Netherlands,Croatia,NED,HRV,NLD,HRV,UEFA,UEFA,2030,1973,Paris,France,TRUE
WC-1998,WC-1998_064,64,1998-07-12,Final,played,France,Brazil,FRA,BRA,FRA,BRA,UEFA,CONMEBOL,2044,2091,Saint-Denis,France,FALSE
