tournament_id,match_id,match_number,date,stage,status,home_team,away_team,home_team_id,away_team_id,home_team_code,away_team_code,home_team_confederation,away_team_confederation,home_elo_start,away_elo_start,city,country,neutral
WC-1982,WC-1982_038,38,1982-06-28,Quarter-final,played,Poland,Belgium,POL,BEL,POL,BEL,UEFA,UEFA,1963,1947,Barcelona,Spain,TRUE
WC-1982,WC-1982_039,39,1982-06-29,Quarter-final,played,Germany,England,GER,ENG,DEU,ENG,UEFA,UEFA,1923,2020,Madrid,Spain,TRUE
WC-1982,WC-1982_040,40,1982-06-29,Quarter-final,played,Italy,Argentina,ITA,ARG,ITA,ARG,UEFA,CONMEBOL,1870,2007,Barcelona,Spain,TRUE
WC-1982,WC-1982_041,41,1982-07-01,Quarter-final,played,Austria,Northern Ireland,AUT,NIR,AUT,NIR,UEFA,UEFA,1900,1792,Madrid,Spain,TRUE
WC-1982,WC-1982_042,42,1982-07-01,Quarter-final,played,Belgium,Soviet Union,BEL,SUN,BEL,SUN,UEFA,UEFA,1897,1985,Barcelona,Spain,TRUE
WC-1982,WC-1982_043,43,1982-07-02,Quarter-final,played,Argentina,Brazil,ARG,BRA,ARG,BRA,CONMEBOL,CONMEBOL,1966,2140,Barcelona,Spain,TRUE
WC-1982,WC-1982_044,44,1982-07-02,Quarter-final,played,Spain,Germany,ESP,GER,ESP,DEU,UEFA,UEFA,2165,1923,Madrid,Spain,FALSE
WC-1982,WC-1982_045,45,1982-07-04,Quarter-final,played,France,Northern Ireland,FRA,NIR,FRA,NIR,UEFA,UEFA,1905,1801,Madrid,Spain,TRUE
WC-1982,WC-1982_046,46,1982-07-04,Quarter-final,played,Poland,Soviet Union,POL,SUN,POL,SUN,UEFA,UEFA,2013,2008,Barcelona,Spain,TRUE
WC-1982,WC-1982_047,47,1982-07-05,Quarter-final,played,Italy,Brazil,ITA,BRA,ITA,BRA,UEFA,CONMEBOL,1911,2164,Barcelona,Spain,TRUE
WC-1982,WC-1982_048,48,1982-07-05,Quarter-final,played,Spain,England,ESP,ENG,ESP,ENG,UEFA,UEFA,1826,2038,Madrid,Spain,FALSE
WC-1982,WC-1982_049,49,1982-07-08,Semi-final,played,Germany,France,GER,FRA,DEU,FRA,UEFA,UEFA,1923,2082,Seville,Spain,TRUE
WC-1982,WC-1982_050,50,1982-07-08,Semi-final,played,Poland,Italy,POL,ITA,POL,ITA,UEFA,UEFA,2013,1960,Barcelona,Spain,TRUE
WC-1982,WC-1982_051,51,1982-07-10,Third Place,played,Poland,France,POL,FRA,POL,FRA,UEFA,UEFA,1961,1955,Alicante,Spain,TRUE
WC-1982,WC-1982_052,52,1982-07-11,Final,played,Italy,Germany,ITA,GER,ITA,DEU,UEFA,UEFA,1856,1923,Madrid,Spain,TRUE
