lead_in_id,match_key,date,qualified_team_id,qualified_team_name,source_team_name,opponent_team_id,opponent_name,source_opponent_name,perspective,is_home_perspective,home_team,away_team,home_team_canonical,away_team_canonical,team_score,opponent_score,goal_difference,team_elo_start,opponent_elo_start,team_elo_delta,result,tournament,city,country,neutral,days_before_tournament,goalscorer_events_for_team,goalscorer_events_for_opponent,penalty_goal_events_for_team,penalty_goal_events_for_opponent,own_goal_events_for_team,own_goal_events_for_opponent,decided_by_shootout,shootout_winner,shootout_first_shooter,tournament_id,match_id,match_number,stage,status
lead_in_023995,2009-09-30|Argentina|Ghana,2009-09-30,ARG,Argentina,Argentina,GHA,Ghana,Ghana,home,True,Argentina,Ghana,Argentina,Ghana,2,0,2,1868.0,1740.0,6.0,win,Friendly,Córdoba,Argentina,False,6098,0,0,0,0,0,0,False,,,2009_friendly,2009-09-30|Argentina|Ghana,,Friendly,completed
lead_in_023996,2009-09-30|Argentina|Ghana,2009-09-30,GHA,Ghana,Ghana,ARG,Argentina,Argentina,away,False,Argentina,Ghana,Argentina,Ghana,0,2,-2,1740.0,1868.0,-6.0,loss,Friendly,Córdoba,Argentina,False,6098,0,0,0,0,0,0,False,,,2009_friendly,2009-09-30|Argentina|Ghana,,Friendly,completed
lead_in_023997,2009-09-30|Mexico|Colombia,2009-09-30,MEX,Mexico,Mexico,COL,Colombia,Colombia,home,True,Mexico,Colombia,Mexico,Colombia,1,2,-1,1914.0,1729.0,-15.0,loss,Friendly,Dallas,United States,True,6098,0,0,0,0,0,0,False,,,2009_friendly,2009-09-30|Mexico|Colombia,,Friendly,completed
lead_in_023998,2009-09-30|Mexico|Colombia,2009-09-30,COL,Colombia,Colombia,MEX,Mexico,Mexico,away,False,Mexico,Colombia,Mexico,Colombia,2,1,1,1729.0,1914.0,15.0,win,Friendly,Dallas,United States,True,6098,0,0,0,0,0,0,False,,,2009_friendly,2009-09-30|Mexico|Colombia,,Friendly,completed
lead_in_023999,2009-10-02|Egypt|Mauritius,2009-10-02,EGY,Egypt,Egypt,,Mauritius,Mauritius,home,True,Egypt,Mauritius,Egypt,Mauritius,4,0,4,1711.0,1058.0,0.0,win,Friendly,Cairo,Egypt,False,6096,0,0,0,0,0,0,False,,,2009_friendly,2009-10-02|Egypt|Mauritius,,Friendly,completed
lead_in_024000,2009-10-08|Croatia|Qatar,2009-10-08,CRO,Croatia,Croatia,QAT,Qatar,Qatar,home,True,Croatia,Qatar,Croatia,Qatar,3,2,1,1884.0,1535.0,1.0,win,Friendly,Rijeka,Croatia,False,6090,0,0,0,0,0,0,False,,,2009_friendly,2009-10-08|Croatia|Qatar,,Friendly,completed
lead_in_024001,2009-10-08|Croatia|Qatar,2009-10-08,QAT,Qatar,Qatar,CRO,Croatia,Croatia,away,False,Croatia,Qatar,Croatia,Qatar,2,3,-1,1535.0,1884.0,-1.0,loss,Friendly,Rijeka,Croatia,False,6090,0,0,0,0,0,0,False,,,2009_friendly,2009-10-08|Croatia|Qatar,,Friendly,completed
lead_in_024002,2009-10-08|Japan|Hong Kong,2009-10-08,JPN,Japan,Japan,,Hong Kong,Hong Kong,home,True,Japan,Hong Kong,Japan,Hong Kong,6,0,6,1775.0,1234.0,2.0,win,AFC Asian Cup qualification,Shizuoka,Japan,False,6090,0,0,0,0,0,0,False,,,2009_afc_asian_cup_qualification,2009-10-08|Japan|Hong Kong,,AFC Asian Cup qualification,completed
lead_in_024003,2009-10-10|Argentina|Peru,2009-10-10,ARG,Argentina,Argentina,,Peru,Peru,home,True,Argentina,Peru,Argentina,Peru,2,1,1,1874.0,1557.0,3.0,win,FIFA World Cup qualification,Buenos Aires,Argentina,False,6088,2,1,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Argentina|Peru,,FIFA World Cup qualification,completed
lead_in_024004,2009-10-10|Armenia|Spain,2009-10-10,ESP,Spain,Spain,,Armenia,Armenia,away,False,Armenia,Spain,Armenia,Spain,2,1,1,2077.0,1384.0,1.0,win,FIFA World Cup qualification,Yerevan,Armenia,False,6088,2,1,1,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Armenia|Spain,,FIFA World Cup qualification,completed
lead_in_024005,2009-10-10|Australia|Netherlands,2009-10-10,AUS,Australia,Australia,NED,Netherlands,Netherlands,home,True,Australia,Netherlands,Australia,Netherlands,0,0,0,1759.0,2044.0,5.0,draw,Friendly,Sydney,Australia,False,6088,0,0,0,0,0,0,False,,,2009_friendly,2009-10-10|Australia|Netherlands,,Friendly,completed
lead_in_024006,2009-10-10|Australia|Netherlands,2009-10-10,NED,Netherlands,Netherlands,AUS,Australia,Australia,away,False,Australia,Netherlands,Australia,Netherlands,0,0,0,2044.0,1759.0,-5.0,draw,Friendly,Sydney,Australia,False,6088,0,0,0,0,0,0,False,,,2009_friendly,2009-10-10|Australia|Netherlands,,Friendly,completed
lead_in_024007,2009-10-10|Austria|Lithuania,2009-10-10,AUT,Austria,Austria,,Lithuania,Lithuania,home,True,Austria,Lithuania,Austria,Lithuania,2,1,1,1583.0,1569.0,14.0,win,FIFA World Cup qualification,Innsbruck,Austria,False,6088,2,1,1,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Austria|Lithuania,,FIFA World Cup qualification,completed
lead_in_024008,2009-10-10|Bahrain|New Zealand,2009-10-10,NZL,New Zealand,New Zealand,,Bahrain,Bahrain,away,False,Bahrain,New Zealand,Bahrain,New Zealand,0,0,0,1490.0,1634.0,12.0,draw,FIFA World Cup qualification,Riffa,Bahrain,False,6088,0,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Bahrain|New Zealand,,FIFA World Cup qualification,completed
lead_in_024009,2009-10-10|Belgium|Turkey,2009-10-10,BEL,Belgium,Belgium,TUR,Turkey,Turkey,home,True,Belgium,Turkey,Belgium,Turkey,2,0,2,1549.0,1825.0,44.0,win,FIFA World Cup qualification,Brussels,Belgium,False,6088,2,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Belgium|Turkey,,FIFA World Cup qualification,completed
lead_in_024010,2009-10-10|Belgium|Turkey,2009-10-10,TUR,Turkey,Turkey,BEL,Belgium,Belgium,away,False,Belgium,Turkey,Belgium,Turkey,0,2,-2,1825.0,1549.0,-44.0,loss,FIFA World Cup qualification,Brussels,Belgium,False,6088,0,2,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Belgium|Turkey,,FIFA World Cup qualification,completed
lead_in_024011,2009-10-10|Colombia|Chile,2009-10-10,COL,Colombia,Colombia,,Chile,Chile,home,True,Colombia,Chile,Colombia,Chile,2,4,-2,1744.0,1830.0,-31.0,loss,FIFA World Cup qualification,Medellín,Colombia,False,6088,2,4,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Colombia|Chile,,FIFA World Cup qualification,completed
lead_in_024012,2009-10-10|Czech Republic|Poland,2009-10-10,CZE,Czechia,Czech Republic,,Poland,Poland,home,True,Czech Republic,Poland,Czechia,Poland,2,0,2,1800.0,1674.0,13.0,win,FIFA World Cup qualification,Prague,Czech Republic,False,6088,2,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Czech Republic|Poland,,FIFA World Cup qualification,completed
lead_in_024013,2009-10-10|Denmark|Sweden,2009-10-10,SWE,Sweden,Sweden,,Denmark,Denmark,away,False,Denmark,Sweden,Denmark,Sweden,0,1,-1,1780.0,1827.0,-12.0,loss,FIFA World Cup qualification,Copenhagen,Denmark,False,6088,0,1,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Denmark|Sweden,,FIFA World Cup qualification,completed
lead_in_024014,2009-10-10|Ecuador|Uruguay,2009-10-10,ECU,Ecuador,Ecuador,URU,Uruguay,Uruguay,home,True,Ecuador,Uruguay,Ecuador,Uruguay,1,2,-1,1753.0,1806.0,-23.0,loss,FIFA World Cup qualification,Quito,Ecuador,False,6088,1,2,0,1,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Ecuador|Uruguay,,FIFA World Cup qualification,completed
lead_in_024015,2009-10-10|Ecuador|Uruguay,2009-10-10,URU,Uruguay,Uruguay,ECU,Ecuador,Ecuador,away,False,Ecuador,Uruguay,Ecuador,Uruguay,2,1,1,1806.0,1753.0,23.0,win,FIFA World Cup qualification,Quito,Ecuador,False,6088,2,1,1,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Ecuador|Uruguay,,FIFA World Cup qualification,completed
lead_in_024016,2009-10-10|Estonia|Bosnia and Herzegovina,2009-10-10,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,,Estonia,Estonia,away,False,Estonia,Bosnia and Herzegovina,Estonia,Bosnia and Herzegovina,2,0,2,1653.0,1424.0,19.0,win,FIFA World Cup qualification,Tallinn,Estonia,False,6088,2,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Estonia|Bosnia and Herzegovina,,FIFA World Cup qualification,completed
lead_in_024017,2009-10-10|France|Faroe Islands,2009-10-10,FRA,France,France,,Faroe Islands,Faroe Islands,home,True,France,Faroe Islands,France,Faroe Islands,5,0,5,1876.0,1214.0,1.0,win,FIFA World Cup qualification,Guingamp,France,False,6088,5,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|France|Faroe Islands,,FIFA World Cup qualification,completed
lead_in_024018,2009-10-10|Gabon|Morocco,2009-10-10,MAR,Morocco,Morocco,,Gabon,Gabon,away,False,Gabon,Morocco,Gabon,Morocco,1,3,-2,1624.0,1526.0,-30.0,loss,FIFA World Cup qualification,Libreville,Gabon,False,6088,1,3,0,0,0,1,False,,,2009_fifa_world_cup_qualification,2009-10-10|Gabon|Morocco,,FIFA World Cup qualification,completed
lead_in_024019,2009-10-10|Honduras|United States,2009-10-10,USA,United States,United States,,Honduras,Honduras,away,False,Honduras,United States,Honduras,United States,3,2,1,1814.0,1766.0,23.0,win,FIFA World Cup qualification,San Pedro Sula,Honduras,False,6088,3,2,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Honduras|United States,,FIFA World Cup qualification,completed
lead_in_024020,2009-10-10|Japan|Scotland,2009-10-10,JPN,Japan,Japan,SCO,Scotland,Scotland,home,True,Japan,Scotland,Japan,Scotland,2,0,2,1777.0,1695.0,8.0,win,Friendly,Yokohama,Japan,False,6088,0,0,0,0,0,0,False,,,2009_friendly,2009-10-10|Japan|Scotland,,Friendly,completed
lead_in_024021,2009-10-10|Japan|Scotland,2009-10-10,SCO,Scotland,Scotland,JPN,Japan,Japan,away,False,Japan,Scotland,Japan,Scotland,0,2,-2,1695.0,1777.0,-8.0,loss,Friendly,Yokohama,Japan,False,6088,0,0,0,0,0,0,False,,,2009_friendly,2009-10-10|Japan|Scotland,,Friendly,completed
lead_in_024022,2009-10-10|Kuwait|Jordan,2009-10-10,JOR,Jordan,Jordan,,Kuwait,Kuwait,away,False,Kuwait,Jordan,Kuwait,Jordan,1,2,-1,1458.0,1440.0,-11.0,loss,Friendly,Cairo,Egypt,True,6088,0,0,0,0,0,0,False,,,2009_friendly,2009-10-10|Kuwait|Jordan,,Friendly,completed
lead_in_024023,2009-10-10|Luxembourg|Switzerland,2009-10-10,SUI,Switzerland,Switzerland,,Luxembourg,Luxembourg,away,False,Luxembourg,Switzerland,Luxembourg,Switzerland,3,0,3,1816.0,1099.0,2.0,win,FIFA World Cup qualification,Luxembourg,Luxembourg,False,6088,3,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Luxembourg|Switzerland,,FIFA World Cup qualification,completed
lead_in_024024,2009-10-10|Malawi|Ivory Coast,2009-10-10,CIV,Ivory Coast,Ivory Coast,,Malawi,Malawi,away,False,Malawi,Ivory Coast,Malawi,Ivory Coast,1,1,0,1759.0,1343.0,-14.0,draw,FIFA World Cup qualification,Blantyre,Malawi,False,6088,1,1,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Malawi|Ivory Coast,,FIFA World Cup qualification,completed
lead_in_024025,2009-10-10|Mexico|El Salvador,2009-10-10,MEX,Mexico,Mexico,,El Salvador,El Salvador,home,True,Mexico,El Salvador,Mexico,El Salvador,4,1,3,1899.0,1531.0,4.0,win,FIFA World Cup qualification,Mexico City,Mexico,False,6088,4,1,0,0,1,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Mexico|El Salvador,,FIFA World Cup qualification,completed
lead_in_024026,2009-10-10|Norway|South Africa,2009-10-10,NOR,Norway,Norway,RSA,South Africa,South Africa,home,True,Norway,South Africa,Norway,South Africa,1,0,1,1729.0,1545.0,3.0,win,Friendly,Oslo,Norway,False,6088,0,0,0,0,0,0,False,,,2009_friendly,2009-10-10|Norway|South Africa,,Friendly,completed
lead_in_024027,2009-10-10|Norway|South Africa,2009-10-10,RSA,South Africa,South Africa,NOR,Norway,Norway,away,False,Norway,South Africa,Norway,South Africa,0,1,-1,1545.0,1729.0,-3.0,loss,Friendly,Oslo,Norway,False,6088,0,0,0,0,0,0,False,,,2009_friendly,2009-10-10|Norway|South Africa,,Friendly,completed
lead_in_024028,2009-10-10|Portugal|Hungary,2009-10-10,POR,Portugal,Portugal,,Hungary,Hungary,home,True,Portugal,Hungary,Portugal,Hungary,3,0,3,1845.0,1600.0,8.0,win,FIFA World Cup qualification,Lisbon,Portugal,False,6088,3,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Portugal|Hungary,,FIFA World Cup qualification,completed
lead_in_024029,2009-10-10|Russia|Germany,2009-10-10,GER,Germany,Germany,,Russia,Russia,away,False,Russia,Germany,Russia,Germany,1,0,1,1962.0,1913.0,23.0,win,FIFA World Cup qualification,Moscow,Russia,False,6088,1,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Russia|Germany,,FIFA World Cup qualification,completed
lead_in_024030,2009-10-10|Ukraine|England,2009-10-10,ENG,England,England,,Ukraine,Ukraine,away,False,Ukraine,England,Ukraine,England,0,1,-1,2016.0,1779.0,-28.0,loss,FIFA World Cup qualification,Dnipropetrovs'k,Ukraine,False,6088,0,1,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Ukraine|England,,FIFA World Cup qualification,completed
lead_in_024031,2009-10-10|Venezuela|Paraguay,2009-10-10,PAR,Paraguay,Paraguay,,Venezuela,Venezuela,away,False,Venezuela,Paraguay,Venezuela,Paraguay,2,1,1,1807.0,1723.0,21.0,win,FIFA World Cup qualification,Puerto Ordaz,Venezuela,False,6088,2,1,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Venezuela|Paraguay,,FIFA World Cup qualification,completed
lead_in_024032,2009-10-10|Zambia|Egypt,2009-10-10,EGY,Egypt,Egypt,,Zambia,Zambia,away,False,Zambia,Egypt,Zambia,Egypt,1,0,1,1711.0,1429.0,10.0,win,FIFA World Cup qualification,Chililabombwe,Zambia,False,6088,1,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-10|Zambia|Egypt,,FIFA World Cup qualification,completed
lead_in_024033,2009-10-11|Algeria|Rwanda,2009-10-11,ALG,Algeria,Algeria,,Rwanda,Rwanda,home,True,Algeria,Rwanda,Algeria,Rwanda,3,1,2,1553.0,1334.0,8.0,win,FIFA World Cup qualification,Blida,Algeria,False,6087,3,1,1,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-11|Algeria|Rwanda,,FIFA World Cup qualification,completed
lead_in_024034,2009-10-11|Benin|Ghana,2009-10-11,GHA,Ghana,Ghana,,Benin,Benin,away,False,Benin,Ghana,Benin,Ghana,0,1,-1,1734.0,1401.0,-32.0,loss,FIFA World Cup qualification,Cotonou,Benin,False,6087,0,1,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-11|Benin|Ghana,,FIFA World Cup qualification,completed
lead_in_024035,2009-10-11|North Macedonia|Qatar,2009-10-11,QAT,Qatar,Qatar,,North Macedonia,North Macedonia,away,False,North Macedonia,Qatar,North Macedonia,Qatar,1,2,-1,1534.0,1547.0,-7.0,loss,Friendly,Skopje,North Macedonia,False,6087,0,0,0,0,0,0,False,,,2009_friendly,2009-10-11|North Macedonia|Qatar,,Friendly,completed
lead_in_024036,2009-10-11|Bolivia|Brazil,2009-10-11,BRA,Brazil,Brazil,,Bolivia,Bolivia,away,False,Bolivia,Brazil,Bolivia,Brazil,1,2,-1,2148.0,1582.0,-37.0,loss,FIFA World Cup qualification,La Paz,Bolivia,False,6087,1,2,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-11|Bolivia|Brazil,,FIFA World Cup qualification,completed
lead_in_024037,2009-10-11|Tunisia|Kenya,2009-10-11,TUN,Tunisia,Tunisia,,Kenya,Kenya,home,True,Tunisia,Kenya,Tunisia,Kenya,1,0,1,1658.0,1389.0,4.0,win,FIFA World Cup qualification,Tunis,Tunisia,False,6087,1,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-11|Tunisia|Kenya,,FIFA World Cup qualification,completed
lead_in_024038,2009-10-13|Iceland|South Africa,2009-10-13,RSA,South Africa,South Africa,,Iceland,Iceland,away,False,Iceland,South Africa,Iceland,South Africa,0,1,-1,1542.0,1445.0,-10.0,loss,Friendly,Reykjavík,Iceland,False,6085,0,0,0,0,0,0,False,,,2009_friendly,2009-10-13|Iceland|South Africa,,Friendly,completed
lead_in_024039,2009-10-14|Australia|Oman,2009-10-14,AUS,Australia,Australia,,Oman,Oman,home,True,Australia,Oman,Australia,Oman,1,0,1,1764.0,1612.0,8.0,win,AFC Asian Cup qualification,Melbourne,Australia,False,6084,0,0,0,0,0,0,False,,,2009_afc_asian_cup_qualification,2009-10-14|Australia|Oman,,AFC Asian Cup qualification,completed
lead_in_024040,2009-10-14|Bosnia and Herzegovina|Spain,2009-10-14,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,ESP,Spain,Spain,home,True,Bosnia and Herzegovina,Spain,Bosnia and Herzegovina,Spain,2,5,-3,1672.0,2078.0,-10.0,loss,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,6084,2,5,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|Bosnia and Herzegovina|Spain,,FIFA World Cup qualification,completed
lead_in_024041,2009-10-14|Bosnia and Herzegovina|Spain,2009-10-14,ESP,Spain,Spain,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,away,False,Bosnia and Herzegovina,Spain,Bosnia and Herzegovina,Spain,5,2,3,2078.0,1672.0,10.0,win,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,6084,5,2,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|Bosnia and Herzegovina|Spain,,FIFA World Cup qualification,completed
lead_in_024042,2009-10-14|Brazil|Venezuela,2009-10-14,BRA,Brazil,Brazil,,Venezuela,Venezuela,home,True,Brazil,Venezuela,Brazil,Venezuela,0,0,0,2111.0,1702.0,-18.0,draw,FIFA World Cup qualification,Campo Grande,Brazil,False,6084,0,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|Brazil|Venezuela,,FIFA World Cup qualification,completed
lead_in_024043,2009-10-14|Chile|Ecuador,2009-10-14,ECU,Ecuador,Ecuador,,Chile,Chile,away,False,Chile,Ecuador,Chile,Ecuador,0,1,-1,1730.0,1861.0,-8.0,loss,FIFA World Cup qualification,Santiago,Chile,False,6084,0,1,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|Chile|Ecuador,,FIFA World Cup qualification,completed
lead_in_024044,2009-10-14|Czech Republic|Northern Ireland,2009-10-14,CZE,Czechia,Czech Republic,,Northern Ireland,Northern Ireland,home,True,Czech Republic,Northern Ireland,Czechia,Northern Ireland,0,0,0,1813.0,1567.0,-15.0,draw,FIFA World Cup qualification,Prague,Czech Republic,False,6084,0,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|Czech Republic|Northern Ireland,,FIFA World Cup qualification,completed
lead_in_024045,2009-10-14|England|Belarus,2009-10-14,ENG,England,England,,Belarus,Belarus,home,True,England,Belarus,England,Belarus,3,0,3,1988.0,1591.0,4.0,win,FIFA World Cup qualification,London,England,False,6084,3,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|England|Belarus,,FIFA World Cup qualification,completed
lead_in_024046,2009-10-14|Estonia|Belgium,2009-10-14,BEL,Belgium,Belgium,,Estonia,Estonia,away,False,Estonia,Belgium,Estonia,Belgium,0,2,-2,1593.0,1405.0,-37.0,loss,FIFA World Cup qualification,Tallinn,Estonia,False,6084,0,2,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|Estonia|Belgium,,FIFA World Cup qualification,completed
lead_in_024047,2009-10-14|France|Austria,2009-10-14,FRA,France,France,AUT,Austria,Austria,home,True,France,Austria,France,Austria,3,1,2,1877.0,1597.0,6.0,win,FIFA World Cup qualification,Saint-Denis,France,False,6084,3,1,1,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|France|Austria,,FIFA World Cup qualification,completed
lead_in_024048,2009-10-14|France|Austria,2009-10-14,AUT,Austria,Austria,FRA,France,France,away,False,France,Austria,France,Austria,1,3,-2,1597.0,1877.0,-6.0,loss,FIFA World Cup qualification,Saint-Denis,France,False,6084,1,3,0,1,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|France|Austria,,FIFA World Cup qualification,completed
lead_in_024049,2009-10-14|Germany|Finland,2009-10-14,GER,Germany,Germany,,Finland,Finland,home,True,Germany,Finland,Germany,Finland,1,1,0,1985.0,1663.0,-17.0,draw,FIFA World Cup qualification,Hamburg,Germany,False,6084,1,1,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|Germany|Finland,,FIFA World Cup qualification,completed
lead_in_024050,2009-10-14|Japan|Togo,2009-10-14,JPN,Japan,Japan,,Togo,Togo,home,True,Japan,Togo,Japan,Togo,5,0,5,1785.0,1449.0,3.0,win,Friendly,Miyagi,Japan,False,6084,0,0,0,0,0,0,False,,,2009_friendly,2009-10-14|Japan|Togo,,Friendly,completed
lead_in_024051,2009-10-14|Kazakhstan|Croatia,2009-10-14,CRO,Croatia,Croatia,,Kazakhstan,Kazakhstan,away,False,Kazakhstan,Croatia,Kazakhstan,Croatia,2,1,1,1885.0,1345.0,3.0,win,FIFA World Cup qualification,Astana,Kazakhstan,False,6084,2,1,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|Kazakhstan|Croatia,,FIFA World Cup qualification,completed
lead_in_024052,2009-10-14|South Korea|Senegal,2009-10-14,KOR,South Korea,South Korea,SEN,Senegal,Senegal,home,True,South Korea,Senegal,South Korea,Senegal,2,0,2,1748.0,1549.0,5.0,win,Friendly,Seoul,South Korea,False,6084,0,0,0,0,0,0,False,,,2009_friendly,2009-10-14|South Korea|Senegal,,Friendly,completed
lead_in_024053,2009-10-14|South Korea|Senegal,2009-10-14,SEN,Senegal,Senegal,KOR,South Korea,South Korea,away,False,South Korea,Senegal,South Korea,Senegal,0,2,-2,1549.0,1748.0,-5.0,loss,Friendly,Seoul,South Korea,False,6084,0,0,0,0,0,0,False,,,2009_friendly,2009-10-14|South Korea|Senegal,,Friendly,completed
lead_in_024054,2009-10-14|Paraguay|Colombia,2009-10-14,PAR,Paraguay,Paraguay,COL,Colombia,Colombia,home,True,Paraguay,Colombia,Paraguay,Colombia,0,2,-2,1828.0,1713.0,-47.0,loss,FIFA World Cup qualification,Asunción,Paraguay,False,6084,0,2,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|Paraguay|Colombia,,FIFA World Cup qualification,completed
lead_in_024055,2009-10-14|Paraguay|Colombia,2009-10-14,COL,Colombia,Colombia,PAR,Paraguay,Paraguay,away,False,Paraguay,Colombia,Paraguay,Colombia,2,0,2,1713.0,1828.0,47.0,win,FIFA World Cup qualification,Asunción,Paraguay,False,6084,2,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|Paraguay|Colombia,,FIFA World Cup qualification,completed
lead_in_024056,2009-10-14|Portugal|Malta,2009-10-14,POR,Portugal,Portugal,,Malta,Malta,home,True,Portugal,Malta,Portugal,Malta,4,0,4,1853.0,1222.0,1.0,win,FIFA World Cup qualification,Guimarães,Portugal,False,6084,4,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|Portugal|Malta,,FIFA World Cup qualification,completed
lead_in_024057,2009-10-14|Qatar|DR Congo,2009-10-14,QAT,Qatar,Qatar,COD,DR Congo,DR Congo,home,True,Qatar,DR Congo,Qatar,DR Congo,2,2,0,1527.0,1420.0,-3.0,draw,Friendly,Saint-Gratien,France,True,6084,0,0,0,0,0,0,False,,,2009_friendly,2009-10-14|Qatar|DR Congo,,Friendly,completed
lead_in_024058,2009-10-14|Qatar|DR Congo,2009-10-14,COD,DR Congo,DR Congo,QAT,Qatar,Qatar,away,False,Qatar,DR Congo,Qatar,DR Congo,2,2,0,1420.0,1527.0,3.0,draw,Friendly,Saint-Gratien,France,True,6084,0,0,0,0,0,0,False,,,2009_friendly,2009-10-14|Qatar|DR Congo,,Friendly,completed
lead_in_024059,2009-10-14|Sweden|Albania,2009-10-14,SWE,Sweden,Sweden,,Albania,Albania,home,True,Sweden,Albania,Sweden,Albania,4,1,3,1768.0,1492.0,7.0,win,FIFA World Cup qualification,Solna,Sweden,False,6084,4,1,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|Sweden|Albania,,FIFA World Cup qualification,completed
lead_in_024060,2009-10-14|Switzerland|Israel,2009-10-14,SUI,Switzerland,Switzerland,,Israel,Israel,home,True,Switzerland,Israel,Switzerland,Israel,0,0,0,1818.0,1707.0,-11.0,draw,FIFA World Cup qualification,Basel,Switzerland,False,6084,0,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|Switzerland|Israel,,FIFA World Cup qualification,completed
lead_in_024061,2009-10-14|Trinidad and Tobago|Mexico,2009-10-14,MEX,Mexico,Mexico,,Trinidad and Tobago,Trinidad and Tobago,away,False,Trinidad and Tobago,Mexico,Trinidad and Tobago,Mexico,2,2,0,1903.0,1525.0,-13.0,draw,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,6084,2,2,0,1,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|Trinidad and Tobago|Mexico,,FIFA World Cup qualification,completed
lead_in_024062,2009-10-14|Tunisia|Saudi Arabia,2009-10-14,TUN,Tunisia,Tunisia,KSA,Saudi Arabia,Saudi Arabia,home,True,Tunisia,Saudi Arabia,Tunisia,Saudi Arabia,0,1,-1,1662.0,1668.0,-13.0,loss,Friendly,Radès,Tunisia,False,6084,0,0,0,0,0,0,False,,,2009_friendly,2009-10-14|Tunisia|Saudi Arabia,,Friendly,completed
lead_in_024063,2009-10-14|Tunisia|Saudi Arabia,2009-10-14,KSA,Saudi Arabia,Saudi Arabia,TUN,Tunisia,Tunisia,away,False,Tunisia,Saudi Arabia,Tunisia,Saudi Arabia,1,0,1,1668.0,1662.0,13.0,win,Friendly,Radès,Tunisia,False,6084,0,0,0,0,0,0,False,,,2009_friendly,2009-10-14|Tunisia|Saudi Arabia,,Friendly,completed
lead_in_024064,2009-10-14|Turkey|Armenia,2009-10-14,TUR,Turkey,Turkey,,Armenia,Armenia,home,True,Turkey,Armenia,Turkey,Armenia,2,0,2,1781.0,1383.0,3.0,win,FIFA World Cup qualification,Bursa,Turkey,False,6084,2,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|Turkey|Armenia,,FIFA World Cup qualification,completed
