tournament_id,match_id,match_number,date,stage,status,home_team,away_team,home_team_id,away_team_id,home_team_code,away_team_code,home_team_confederation,away_team_confederation,home_elo_start,away_elo_start,city,country,neutral
WC-1986,WC-1986_027,27,1986-06-10,Group Stage,played,Argentina,Bulgaria,ARG,BGR,ARG,BGR,CONMEBOL,UEFA,1889,1829,Mexico City,Mexico,TRUE
WC-1986,WC-1986_028,28,1986-06-10,Group Stage,played,South Korea,Italy,KOR,ITA,KOR,ITA,AFC,UEFA,1615,1882,Puebla,Mexico,TRUE
WC-1986,WC-1986_029,29,1986-06-11,Group Stage,played,England,Poland,ENG,POL,ENG,POL,UEFA,UEFA,1925,1827,Monterrey,Mexico,TRUE
WC-1986,WC-1986_030,30,1986-06-11,Group Stage,played,Mexico,Iraq,MEX,IRQ,MEX,IRQ,CONCACAF,AFC,1850,1566,Mexico City,Mexico,FALSE
WC-1986,WC-1986_031,31,1986-06-11,Group Stage,played,Paraguay,Belgium,PRY,BEL,PRY,BEL,CONMEBOL,UEFA,1836,1817,Toluca,Mexico,TRUE
WC-1986,WC-1986_032,32,1986-06-11,Group Stage,played,Portugal,Morocco,PRT,MAR,PRT,MAR,UEFA,CAF,1816,1676,Guadalajara,Mexico,TRUE
WC-1986,WC-1986_033,33,1986-06-12,Group Stage,played,Algeria,Spain,DZA,ESP,DZA,ESP,CAF,UEFA,1627,1900,Monterrey,Mexico,TRUE
WC-1986,WC-1986_034,34,1986-06-12,Group Stage,played,Northern Ireland,Brazil,NIR,BRA,NIR,BRA,UEFA,CONMEBOL,1808,1953,Guadalajara,Mexico,TRUE
WC-1986,WC-1986_035,35,1986-06-13,Group Stage,played,Denmark,Germany,DNK,GER,DNK,DEU,UEFA,UEFA,1870,1923,Querétaro,Mexico,TRUE
WC-1986,WC-1986_036,36,1986-06-13,Group Stage,played,Scotland,Uruguay,SCO,URY,SCO,URY,UEFA,CONMEBOL,1823,1795,Nezahualcóyotl,Mexico,TRUE
WC-1986,WC-1986_037,37,1986-06-15,Round of 16,played,Mexico,Bulgaria,MEX,BGR,MEX,BGR,CONCACAF,UEFA,1856,1792,Mexico City,Mexico,FALSE
WC-1986,WC-1986_038,38,1986-06-15,Round of 16,played,Soviet Union,Belgium,SUN,BEL,SUN,BEL,UEFA,UEFA,2005,1819,León,Mexico,TRUE
WC-1986,WC-1986_039,39,1986-06-16,Round of 16,played,Argentina,Uruguay,ARG,URY,ARG,URY,CONMEBOL,CONMEBOL,1926,1797,Puebla,Mexico,TRUE
WC-1986,WC-1986_040,40,1986-06-16,Round of 16,played,Brazil,Poland,BRA,POL,BRA,POL,CONMEBOL,UEFA,1985,1789,Guadalajara,Mexico,TRUE
WC-1986,WC-1986_041,41,1986-06-17,Round of 16,played,Italy,France,ITA,FRA,ITA,FRA,UEFA,UEFA,1893,2033,Mexico City,Mexico,TRUE
WC-1986,WC-1986_042,42,1986-06-17,Round of 16,played,Morocco,Germany,MAR,GER,MAR,DEU,CAF,UEFA,1821,1923,Monterrey,Mexico,TRUE
WC-1986,WC-1986_043,43,1986-06-18,Round of 16,played,Denmark,Spain,DNK,ESP,DNK,ESP,UEFA,UEFA,2010,1918,Querétaro,Mexico,TRUE
WC-1986,WC-1986_044,44,1986-06-18,Round of 16,played,England,Paraguay,ENG,PRY,ENG,PRY,UEFA,CONMEBOL,1963,1834,Mexico City,Mexico,TRUE
WC-1986,WC-1986_045,45,1986-06-21,Quarter-final,played,Brazil,France,BRA,FRA,BRA,FRA,CONMEBOL,UEFA,2013,2061,Guadalajara,Mexico,TRUE
WC-1986,WC-1986_046,46,1986-06-21,Quarter-final,played,Mexico,Germany,MEX,GER,MEX,DEU,CONCACAF,UEFA,1858,1923,Monterrey,Mexico,FALSE
WC-1986,WC-1986_047,47,1986-06-22,Quarter-final,played,Argentina,England,ARG,ENG,ARG,ENG,CONMEBOL,UEFA,1945,1997,Mexico City,Mexico,TRUE
WC-1986,WC-1986_048,48,1986-06-22,Quarter-final,played,Spain,Belgium,ESP,BEL,ESP,BEL,UEFA,UEFA,1989,1864,Puebla,Mexico,TRUE
WC-1986,WC-1986_049,49,1986-06-25,Semi-final,played,Argentina,Belgium,ARG,BEL,ARG,BEL,CONMEBOL,UEFA,1979,1874,Mexico City,Mexico,TRUE
WC-1986,WC-1986_050,50,1986-06-25,Semi-final,played,France,Germany,FRA,GER,FRA,DEU,UEFA,UEFA,2082,1923,Guadalajara,Mexico,TRUE
WC-1986,WC-1986_051,51,1986-06-28,Third Place,played,France,Belgium,FRA,BEL,FRA,BEL,UEFA,UEFA,1996,1842,Puebla,Mexico,TRUE
WC-1986,WC-1986_052,52,1986-06-29,Final,played,Argentina,Germany,ARG,GER,ARG,DEU,CONMEBOL,UEFA,2113,1923,Mexico City,Mexico,TRUE
