tournament,tournament_id,year,match_id,match_number,date,stage,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,city,country,neutral,team_elo_start,opponent_elo_start
1970 FIFA Men's World Cup,WC-1970,1970,WC-1970_001,1,1970-05-31,Group Stage,played,Soviet Union,SUN,SUN,UEFA,Mexico,MEX,MEX,CONCACAF,FALSE,Mexico City,Mexico,FALSE,1937,1703
1970 FIFA Men's World Cup,WC-1970,1970,WC-1970_009,9,1970-06-06,Group Stage,played,Soviet Union,SUN,SUN,UEFA,Belgium,BEL,BEL,UEFA,FALSE,Mexico City,Mexico,TRUE,1926,1800
1970 FIFA Men's World Cup,WC-1970,1970,WC-1970_018,18,1970-06-10,Group Stage,played,Soviet Union,SUN,SUN,UEFA,El Salvador,SLV,SLV,CONCACAF,FALSE,Mexico City,Mexico,TRUE,1960,1496
1970 FIFA Men's World Cup,WC-1970,1970,WC-1970_028,28,1970-06-14,Quarter-final,played,Soviet Union,SUN,SUN,UEFA,Uruguay,URY,URY,CONMEBOL,TRUE,Mexico City,Mexico,TRUE,1966,1864
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_002,2,1982-06-14,Group Stage,played,Soviet Union,SUN,SUN,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Seville,Spain,TRUE,2012,2093
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_018,18,1982-06-19,Group Stage,played,Soviet Union,SUN,SUN,UEFA,New Zealand,NZL,NZL,OFC,TRUE,Málaga,Spain,TRUE,1989,1575
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_027,27,1982-06-22,Group Stage,played,Soviet Union,SUN,SUN,UEFA,Scotland,SCO,SCO,UEFA,TRUE,Málaga,Spain,TRUE,1998,1841
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_042,42,1982-07-01,Quarter-final,played,Soviet Union,SUN,SUN,UEFA,Belgium,BEL,BEL,UEFA,FALSE,Barcelona,Spain,TRUE,1985,1897
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_046,46,1982-07-04,Quarter-final,played,Soviet Union,SUN,SUN,UEFA,Poland,POL,POL,UEFA,FALSE,Barcelona,Spain,TRUE,2008,2013
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_006,6,1986-06-02,Group Stage,played,Soviet Union,SUN,SUN,UEFA,Hungary,HUN,HUN,UEFA,TRUE,Irapuato,Mexico,TRUE,1940,1891
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_013,13,1986-06-05,Group Stage,played,Soviet Union,SUN,SUN,UEFA,France,FRA,FRA,UEFA,FALSE,León,Mexico,TRUE,1995,2002
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_026,26,1986-06-09,Group Stage,played,Soviet Union,SUN,SUN,UEFA,Canada,CAN,CAN,CONCACAF,TRUE,Irapuato,Mexico,TRUE,1996,1619
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_038,38,1986-06-15,Round of 16,played,Soviet Union,SUN,SUN,UEFA,Belgium,BEL,BEL,UEFA,TRUE,León,Mexico,TRUE,2005,1819
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_003,3,1990-06-09,Group Stage,played,Soviet Union,SUN,SUN,UEFA,Romania,ROU,ROU,UEFA,TRUE,Bari,Italy,TRUE,1943,1894
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_012,12,1990-06-13,Group Stage,played,Soviet Union,SUN,SUN,UEFA,Argentina,ARG,ARG,CONMEBOL,FALSE,Naples,Italy,TRUE,1892,1751
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_026,26,1990-06-18,Group Stage,played,Soviet Union,SUN,SUN,UEFA,Cameroon,CMR,CMR,CAF,FALSE,Bari,Italy,TRUE,1830,1724
