tournament_id,match_id,match_number,date,stage,status,home_team,away_team,home_team_id,away_team_id,home_team_code,away_team_code,home_team_confederation,away_team_confederation,home_elo_start,away_elo_start,city,country,neutral
WC-2006,WC-2006_021,21,2006-06-16,Group Stage,played,Argentina,Serbia and Montenegro,ARG,SCG,ARG,SCG,CONMEBOL,UEFA,1939,1785,Gelsenkirchen,Germany,TRUE
WC-2006,WC-2006_022,22,2006-06-16,Group Stage,played,Mexico,Angola,MEX,AGO,MEX,AGO,CONCACAF,CAF,1884,1558,Hanover,Germany,TRUE
WC-2006,WC-2006_023,23,2006-06-16,Group Stage,played,Netherlands,Ivory Coast,NED,CIV,NLD,CIV,UEFA,CAF,2009,1749,Stuttgart,Germany,TRUE
WC-2006,WC-2006_024,24,2006-06-17,Group Stage,played,Czechia,Ghana,CZE,GHA,CZE,GHA,UEFA,CAF,2003,1604,Cologne,Germany,TRUE
WC-2006,WC-2006_025,25,2006-06-17,Group Stage,played,Italy,United States,ITA,USA,ITA,USA,UEFA,CONCACAF,1955,1792,Kaiserslautern,Germany,TRUE
WC-2006,WC-2006_026,26,2006-06-17,Group Stage,played,Portugal,Iran,PRT,IRN,PRT,IRN,UEFA,AFC,1922,1797,Frankfurt am Main,Germany,TRUE
WC-2006,WC-2006_027,27,2006-06-18,Group Stage,played,Brazil,Australia,BRA,AUS,BRA,AUS,CONMEBOL,AFC,2049,1842,Munich,Germany,TRUE
WC-2006,WC-2006_028,28,2006-06-18,Group Stage,played,France,South Korea,FRA,KOR,FRA,KOR,UEFA,AFC,1956,1755,Leipzig,Germany,TRUE
WC-2006,WC-2006_029,29,2006-06-18,Group Stage,played,Japan,Croatia,JPN,HRV,JPN,HRV,AFC,UEFA,1745,1823,Nuremberg,Germany,TRUE
WC-2006,WC-2006_030,30,2006-06-19,Group Stage,played,Saudi Arabia,Ukraine,KSA,UKR,SAU,UKR,AFC,UEFA,1566,1760,Hamburg,Germany,TRUE
WC-2006,WC-2006_031,31,2006-06-19,Group Stage,played,Spain,Tunisia,ESP,TUN,ESP,TUN,UEFA,CAF,1994,1691,Stuttgart,Germany,TRUE
WC-2006,WC-2006_032,32,2006-06-19,Group Stage,played,Togo,Switzerland,TGO,CHE,TGO,CHE,CAF,UEFA,1477,1813,Dortmund,Germany,TRUE
WC-2006,WC-2006_033,33,2006-06-20,Group Stage,played,Costa Rica,Poland,CRI,POL,CRI,POL,CONCACAF,UEFA,1663,1749,Hanover,Germany,TRUE
WC-2006,WC-2006_034,34,2006-06-20,Group Stage,played,Germany,Ecuador,GER,ECU,DEU,ECU,UEFA,CONMEBOL,1923,1805,Berlin,Germany,FALSE
WC-2006,WC-2006_035,35,2006-06-20,Group Stage,played,Paraguay,Trinidad and Tobago,PRY,TTO,PRY,TTO,CONMEBOL,CONCACAF,1740,1579,Kaiserslautern,Germany,TRUE
WC-2006,WC-2006_036,36,2006-06-20,Group Stage,played,Sweden,England,SWE,ENG,SWE,ENG,UEFA,UEFA,1862,1996,Cologne,Germany,TRUE
WC-2006,WC-2006_037,37,2006-06-21,Group Stage,played,Iran,Angola,IRN,AGO,IRN,AGO,AFC,CAF,1768,1580,Leipzig,Germany,TRUE
WC-2006,WC-2006_038,38,2006-06-21,Group Stage,played,Ivory Coast,Serbia and Montenegro,CIV,SCG,CIV,SCG,CAF,UEFA,1738,1748,Munich,Germany,TRUE
WC-2006,WC-2006_039,39,2006-06-21,Group Stage,played,Netherlands,Argentina,NED,ARG,NLD,ARG,UEFA,CONMEBOL,2020,1976,Frankfurt am Main,Germany,TRUE
WC-2006,WC-2006_040,40,2006-06-21,Group Stage,played,Portugal,Mexico,PRT,MEX,PRT,MEX,UEFA,CONCACAF,1951,1862,Gelsenkirchen,Germany,TRUE
WC-2006,WC-2006_041,41,2006-06-22,Group Stage,played,Croatia,Australia,HRV,AUS,HRV,AUS,UEFA,AFC,1816,1821,Stuttgart,Germany,TRUE
WC-2006,WC-2006_042,42,2006-06-22,Group Stage,played,Czechia,Italy,CZE,ITA,CZE,ITA,UEFA,UEFA,1921,1942,Hamburg,Germany,TRUE
WC-2006,WC-2006_043,43,2006-06-22,Group Stage,played,Ghana,United States,GHA,USA,GHA,USA,CAF,CONCACAF,1686,1805,Nuremberg,Germany,TRUE
WC-2006,WC-2006_044,44,2006-06-22,Group Stage,played,Japan,Brazil,JPN,BRA,JPN,BRA,AFC,CONMEBOL,1752,2070,Dortmund,Germany,TRUE
WC-2006,WC-2006_045,45,2006-06-23,Group Stage,played,Saudi Arabia,Spain,KSA,ESP,SAU,ESP,AFC,UEFA,1538,2007,Kaiserslautern,Germany,TRUE
WC-2006,WC-2006_046,46,2006-06-23,Group Stage,played,Switzerland,South Korea,CHE,KOR,CHE,KOR,UEFA,AFC,1824,1771,Hanover,Germany,TRUE
WC-2006,WC-2006_047,47,2006-06-23,Group Stage,played,Togo,France,TGO,FRA,TGO,FRA,CAF,UEFA,1466,1940,Cologne,Germany,TRUE
WC-2006,WC-2006_048,48,2006-06-23,Group Stage,played,Ukraine,Tunisia,UKR,TUN,UKR,TUN,UEFA,CAF,1788,1678,Berlin,Germany,TRUE
WC-2006,WC-2006_049,49,2006-06-24,Round of 16,played,Argentina,Mexico,ARG,MEX,ARG,MEX,CONMEBOL,CONCACAF,1980,1840,Leipzig,Germany,TRUE
WC-2006,WC-2006_050,50,2006-06-24,Round of 16,played,Germany,Sweden,GER,SWE,DEU,SWE,UEFA,UEFA,1946,1873,Munich,Germany,FALSE
WC-2006,WC-2006_051,51,2006-06-25,Round of 16,played,England,Ecuador,ENG,ECU,ENG,ECU,UEFA,CONMEBOL,1985,1782,Stuttgart,Germany,TRUE
WC-2006,WC-2006_052,52,2006-06-25,Round of 16,played,Portugal,Netherlands,PRT,NED,PRT,NLD,UEFA,UEFA,1973,2016,Nuremberg,Germany,TRUE
WC-2006,WC-2006_053,53,2006-06-26,Round of 16,played,Italy,Australia,ITA,AUS,ITA,AUS,UEFA,AFC,1984,1821,Kaiserslautern,Germany,TRUE
WC-2006,WC-2006_054,54,2006-06-26,Round of 16,played,Switzerland,Ukraine,CHE,UKR,CHE,UKR,UEFA,UEFA,1862,1809,Cologne,Germany,TRUE
WC-2006,WC-2006_055,55,2006-06-27,Round of 16,played,Brazil,Ghana,BRA,GHA,BRA,GHA,CONMEBOL,CAF,2085,1726,Dortmund,Germany,TRUE
WC-2006,WC-2006_056,56,2006-06-27,Round of 16,played,Spain,France,ESP,FRA,ESP,FRA,UEFA,UEFA,2011,1946,Hanover,Germany,TRUE
WC-2006,WC-2006_057,57,2006-06-30,Quarter-final,played,Germany,Argentina,GER,ARG,DEU,ARG,UEFA,CONMEBOL,1970,1999,Berlin,Germany,FALSE
WC-2006,WC-2006_058,58,2006-06-30,Quarter-final,played,Italy,Ukraine,ITA,UKR,ITA,UKR,UEFA,UEFA,2001,1814,Hamburg,Germany,TRUE
WC-2006,WC-2006_059,59,2006-07-01,Quarter-final,played,Brazil,France,BRA,FRA,BRA,FRA,CONMEBOL,UEFA,2097,1999,Frankfurt am Main,Germany,TRUE
WC-2006,WC-2006_060,60,2006-07-01,Quarter-final,played,England,Portugal,ENG,PRT,ENG,PRT,UEFA,UEFA,1999,2007,Gelsenkirchen,Germany,TRUE
WC-2006,WC-2006_061,61,2006-07-04,Semi-final,played,Germany,Italy,GER,ITA,DEU,ITA,UEFA,UEFA,1964,2028,Dortmund,Germany,FALSE
WC-2006,WC-2006_062,62,2006-07-05,Semi-final,played,Portugal,France,PRT,FRA,PRT,FRA,UEFA,UEFA,2006,2037,Munich,Germany,TRUE
WC-2006,WC-2006_063,63,2006-07-08,Third Place,played,Germany,Portugal,GER,PRT,DEU,PRT,UEFA,UEFA,1914,1979,Stuttgart,Germany,FALSE
WC-2006,WC-2006_064,64,2006-07-09,Final,played,Italy,France,ITA,FRA,ITA,FRA,UEFA,UEFA,2078,2064,Berlin,Germany,TRUE
